Interaction;Value;Percentage_Contribution
bear_imbalance_low_2 <-> bearish_extrem_abs_ratio_extrem;1.1655;0.0834
poc_diff_11P_21P <-> deltaTimestampOpeningSection1min;1.1627;0.0832
bearish_extrem_zone_volume_ratio_extrem <-> bearish_extrem_abs_ratio_extrem;1.1620;0.0831
bear_imbalance_low_1 <-> diffPriceCloseVWAP;1.1518;0.0824
bullish_ask_abs_ratio_blw <-> diffPriceClose_VA11PPoc;1.1445;0.0819
diffPriceClose_VA16PvaL <-> bearish_absorption_score;1.1414;0.0816
bull_imbalance_high_2 <-> imbalance_score_low;1.1270;0.0806
diffLowPrice_0_1 <-> bearish_combined_pressure;1.1248;0.0804
diffPriceCloseVWAP <-> bear_imbalance_high_2;1.1108;0.0795
diffPriceCloseVWAP <-> poc_diff_ratio_6P_21P;1.0998;0.0787
bearish_repeatAskBid_ratio <-> bearish_extrem_revIntensity_ratio_extrem;1.0992;0.0786
bullish_dsc_ask_bid_imbalance <-> diffPriceCloseVWAP;1.0968;0.0784
diffLowPrice_0_1 <-> poc_diff_ratio_11P_21P;1.0963;0.0784
poc_diff_ratio_6P_21P <-> poc_diff_ratio_6P_11P;1.0884;0.0778
diffPriceClose_VA11PvaH <-> ratio_delta_vol_VA16P;1.0806;0.0773
cumDiffVolDeltaRatio <-> diffPriceClosePoc_0_4;1.0755;0.0769
bullish_combined_pressure <-> diffPriceClose_VA6PvaL;1.0642;0.0761
ratio_delta_vol_VA21P <-> bearish_bigStand_abs_diff_abv;1.0615;0.0759
bearish_bid_abs_ratio_abv <-> poc_diff_6P_16P;1.0355;0.0741
bullish_ask_ratio <-> bear_imbalance_high_3;1.0277;0.0735
bearish_ask_score <-> bearish_extrem_zone_volume_ratio_extrem;1.0025;0.0717
bullish_imnbScore_score <-> absorption_intensity_repeat_bearish_vol;0.9927;0.0710
diffPriceCloseVWAP <-> bullish_absorption_score;0.9860;0.0705
bearish_imnbScore_score <-> bearish_repeatAskBid_ratio;0.9792;0.0700
diffPriceClosePoc_0_3 <-> bearish_extrem_zone_volume_ratio_extrem;0.9777;0.0699
bullish_reversal_force <-> bearish_abs_diff_abv;0.9745;0.0697
vol_volatility_score <-> bullish_absorption_score;0.9687;0.0693
ratio_delta_vol_VA6P <-> diffPriceCloseVWAP;0.9613;0.0688
bullish_ask_bid_ratio <-> ratio_delta_vol_VA11P;0.9573;0.0685
bearish_extrem_dsc_ratio_extrem <-> bearish_extrem_abs_ratio_extrem;0.9553;0.0683
ratio_delta_vol_VA11P <-> diffPriceClosePoc_0_4;0.9542;0.0683
bearish_extrem_abs_ratio_extrem <-> poc_diff_ratio_11P_21P;0.9478;0.0678
diffVolCandle_0_1Ratio <-> bull_imbalance_low_1;0.9398;0.0672
diffLowPrice_0_4 <-> perct_VA11P;0.9384;0.0671
cumDiffVolDeltaRatio <-> bearish_absorption_score;0.9244;0.0661
poc_diff_6P_16P <-> range_strength_5_23;0.9145;0.0654
bearish_ask_abs_ratio_abv <-> bearish_continuation_vs_reversal_extrem;0.9130;0.0653
bullish_reversal_force <-> vol_volatility_score;0.9076;0.0649
bearish_dsc_ask_bid_delta_imbalance <-> poc_diff_ratio_6P_16P;0.9060;0.0648
diffPriceClosePoc_0_3 <-> bearish_repeatAskBid_ratio;0.9041;0.0647
poc_diff_6P_16P <-> diffLowPrice_0_1;0.8923;0.0638
perct_VA6P <-> bearish_repeatAskBid_ratio;0.8781;0.0628
bearish_market_context_score <-> poc_diff_ratio_6P_16P;0.8678;0.0621
bearish_ask_abs_ratio_abv <-> diffPriceClose_VA16PvaH;0.8642;0.0618
bullish_reversal_force <-> bull_imbalance_low_1;0.8591;0.0614
bearish_extrem_abs_ratio_extrem <-> bullish_combined_pressure;0.8375;0.0599
bullish_absorption_intensity_repeat_count <-> bearish_absorption_score;0.8150;0.0583
poc_diff_6P_11P <-> perct_VA6P;0.8122;0.0581
bearish_market_context_score <-> bearish_askBigStand_abs_ratio_abv;0.8106;0.0580
bullish_ask_ratio <-> bearish_repeatAskBid_ratio;0.8072;0.0577
diffVolCandle_0_1Ratio <-> bullish_absorption_score;0.8066;0.0577
diffLowPrice_0_5 <-> bearish_bid_score;0.8042;0.0575
bearish_extrem_zone_volume_ratio_extrem <-> bullish_ask_ratio;0.8038;0.0575
bullish_ask_abs_ratio_blw <-> bullish_reversal_force;0.7882;0.0564
bearish_extrem_abs_ratio_extrem <-> bearish_ask_abs_ratio_abv;0.7809;0.0559
bearish_ask_abs_ratio_abv <-> bearish_market_context_score;0.7754;0.0555
perct_VA16P <-> bearish_repeatAskBid_ratio;0.7749;0.0554
diffHighPrice_0_2 <-> bullish_abs_diff_blw;0.7727;0.0553
diffPriceCloseVWAP <-> bullish_ask_ratio;0.7699;0.0551
bearish_ask_ratio <-> bearish_repeatAskBid_ratio;0.7604;0.0544
ratio_delta_vol_VA21P <-> vol_volatility_score;0.7583;0.0542
bullish_ask_ratio <-> bearish_absorption_score;0.7478;0.0535
bearish_imnbScore_score <-> cumDiffVolDeltaRatio;0.7465;0.0534
diffLowPrice_0_1 <-> bearish_ask_abs_ratio_abv;0.7358;0.0526
perct_VA16P <-> bearish_extrem_zone_volume_ratio_extrem;0.7333;0.0525
bearish_bid_score <-> range_strength_5_23;0.7311;0.0523
bullish_combined_pressure <-> diffPriceCloseVWAP;0.7226;0.0517
overlap_ratio_VA_6P_21P <-> deltaTimestampOpeningSection1min;0.7100;0.0508
bullish_imnbScore_score <-> ratio_delta_vol_VA11P;0.6992;0.0500
bearish_big_trade_ratio_extrem <-> ratio_delta_vol_VA11P;0.6927;0.0495
bull_imbalance_high_2 <-> diffPriceClose_VA11PvaH;0.6736;0.0482
bearish_big_trade_ratio_extrem <-> bearish_bid_score;0.6715;0.0480
bull_imbalance_high_0 <-> bullish_ask_ratio;0.6712;0.0480
ratio_delta_vol_VA21P <-> ratio_delta_vol_VA11P;0.6676;0.0477
perct_VA6P <-> poc_diff_6P_21P;0.6616;0.0473
bearish_absorption_score <-> perct_VA21P;0.6611;0.0473
bear_imbalance_high_3 <-> ratioDeltaAbv;0.6301;0.0451
ratio_delta_vol_VA11P <-> diffPriceClose_VA16PPoc;0.6257;0.0447
bull_imbalance_low_3 <-> perct_VA16P;0.6111;0.0437
diffLowPrice_0_1 <-> bearish_repeatAskBid_ratio;0.6062;0.0434
bearish_market_context_score <-> bullish_abs_diff_blw;0.6037;0.0432
bearish_repeatAskBid_ratio <-> bullish_asc_dynamics;0.5988;0.0428
bearish_extrem_abs_ratio_extrem <-> bearish_abs_diff_abv;0.5866;0.0420
poc_diff_ratio_6P_11P <-> diffLowPrice_0_1;0.5865;0.0419
poc_diff_ratio_6P_11P <-> diffHighPrice_0_1;0.5839;0.0418
overlap_ratio_VA_6P_16P <-> bearish_extrem_revIntensity_ratio_extrem;0.5817;0.0416
bearish_extrem_abs_ratio_extrem <-> bearish_ask_ratio;0.5810;0.0416
vol_volatility_score <-> bull_imbalance_high_2;0.5690;0.0407
poc_diff_ratio_6P_16P <-> bull_imbalance_high_2;0.5662;0.0405
bull_imbalance_high_2 <-> range_strength_10_32;0.5629;0.0403
ratio_delta_vol_VA11P <-> bullish_repeatAskBid_ratio;0.5581;0.0399
bearish_extrem_zone_volume_ratio_extrem <-> bullish_absorption_intensity_repeat_count;0.5554;0.0397
bearish_extrem_pressure_ratio_extrem <-> bull_imbalance_high_2;0.5520;0.0395
bearish_market_context_score <-> range_strength_5_23;0.5443;0.0389
bearish_extrem_pressure_ratio_extrem <-> bearish_dsc_ask_bid_delta_imbalance;0.5426;0.0388
bearish_extrem_zone_volume_ratio_extrem <-> bear_imbalance_high_3;0.5361;0.0383
bearish_extrem_revIntensity_ratio_extrem <-> bearish_extrem_zone_volume_ratio_extrem;0.5309;0.0380
ratio_delta_vol_VA21P <-> bear_imbalance_high_1;0.5096;0.0364
bull_imbalance_high_1 <-> bull_imbalance_low_3;0.5091;0.0364
vol_volatility_score <-> bear_imbalance_high_2;0.5070;0.0363
extrem_asc_dsc_comparison_bearish_extrem <-> bearish_market_context_score;0.5003;0.0358
bearish_abs_diff_abv <-> bullish_dsc_ask_bid_delta_imbalance;0.4929;0.0353
diffPriceClosePoc_0_3 <-> diffPriceClose_VA16PPoc;0.4868;0.0348
perct_VA11P <-> range_strength_5_23;0.4843;0.0346
bearish_dsc_ask_bid_delta_imbalance <-> perctBB;0.4751;0.0340
bullish_ask_ratio <-> market_regimeADX;0.4718;0.0337
bearish_dsc_ask_bid_delta_imbalance <-> vol_volatility_score;0.4533;0.0324
bull_imbalance_high_2 <-> diffPriceClose_VA16PvaL;0.4529;0.0324
poc_diff_ratio_6P_21P <-> bullish_imnbScore_score;0.4523;0.0323
price_volume_dynamic <-> bullish_absorption_score;0.4420;0.0316
ratio_delta_vol_VA16P <-> bullish_reversal_force;0.4416;0.0316
bearish_extrem_zone_volume_ratio_extrem <-> diffPriceClose_VA16PvaL;0.4356;0.0312
ratio_delta_vol_VA6P <-> bull_imbalance_high_1;0.4290;0.0307
bull_imbalance_low_3 <-> ratio_delta_vol_VA11P;0.4282;0.0306
extrem_asc_dsc_comparison_bearish_extrem <-> bear_imbalance_high_3;0.4239;0.0303
vol_volatility_score <-> bullish_combined_pressure;0.4177;0.0299
bear_imbalance_high_1 <-> bullish_imnbScore_score;0.4142;0.0296
diffPriceCloseVWAP <-> bearish_ask_abs_ratio_abv;0.4014;0.0287
diffPriceClosePoc_0_4 <-> bearish_extrem_revIntensity_ratio_extrem;0.4009;0.0287
bearish_market_context_score <-> market_regimeADX;0.3998;0.0286
bearish_bid_ratio <-> bullish_market_context_score;0.3998;0.0286
bull_imbalance_high_0 <-> poc_diff_6P_21P;0.3993;0.0286
absorption_intensity_repeat_bullish_vol <-> bearish_ask_abs_ratio_abv;0.3862;0.0276
bear_imbalance_high_2 <-> poc_diff_ratio_6P_11P;0.3860;0.0276
overlap_ratio_VA_6P_21P <-> diffPriceCloseVWAP;0.3800;0.0272
ratioDeltaBlw <-> ratio_delta_vol_VA21P;0.3785;0.0271
bear_imbalance_low_0 <-> vol_volatility_score;0.3755;0.0269
bearish_abs_diff_abv <-> poc_diff_ratio_6P_16P;0.3710;0.0265
bearish_absorption_score <-> bearish_ask_ratio;0.3628;0.0260
poc_diff_ratio_11P_21P <-> bearish_continuation_vs_reversal_extrem;0.3619;0.0259
bearish_dsc_ask_bid_delta_imbalance <-> bullish_ask_bid_ratio;0.3594;0.0257
diffPriceClose_VA16PPoc <-> bearish_extrem_zone_volume_ratio_extrem;0.3587;0.0257
bearish_extrem_vs_rest_activity_extrem <-> perctBB;0.3557;0.0254
bearish_imbalance_evolution <-> extrem_asc_dsc_comparison_bearish_extrem;0.3464;0.0248
overlap_ratio_VA_11P_21P <-> bearish_repeatAskBid_ratio;0.3416;0.0244
poc_diff_11P_21P <-> diffPriceClose_VA21PvaL;0.3380;0.0242
diffPriceCloseVWAP <-> bullish_absorption_ratio;0.3373;0.0241
bullish_absorption_score <-> bearish_repeatAskBid_ratio;0.3371;0.0241
bull_imbalance_high_0 <-> ratioDeltaAbv;0.3311;0.0237
poc_diff_ratio_6P_16P <-> bullish_asc_ask_bid_delta_imbalance;0.3243;0.0232
ratio_delta_vol_VA16P <-> price_volume_dynamic;0.3202;0.0229
poc_diff_ratio_11P_21P <-> bullish_askBigStand_abs_ratio_blw;0.3195;0.0228
poc_diff_6P_16P <-> bear_imbalance_high_2;0.3171;0.0227
bearish_market_context_score <-> bullish_asc_dsc_ratio;0.3157;0.0226
perct_VA21P <-> bearish_imnbScore_score;0.3149;0.0225
bull_imbalance_high_1 <-> ratio_delta_vol_VA21P;0.3109;0.0222
perct_VA21P <-> bull_imbalance_high_2;0.3067;0.0219
absorption_intensity_repeat_bearish_vol <-> bearish_extrem_abs_ratio_extrem;0.3047;0.0218
poc_diff_ratio_6P_16P <-> poc_diff_6P_11P;0.3008;0.0215
bullish_imnbScore_score <-> ratio_delta_vol_VA21P;0.3004;0.0215
perct_VA11P <-> diffLowPrice_0_5;0.2892;0.0207
absorption_intensity_repeat_bearish_vol <-> overlap_ratio_VA_6P_16P;0.2883;0.0206
diffPriceCloseVWAP <-> bearish_extrem_revIntensity_ratio_extrem;0.2868;0.0205
bearish_ask_abs_ratio_abv <-> extrem_zone_significance_bearish_extrem;0.2865;0.0205
ratio_delta_vol_VA11P <-> bearish_dsc_ask_bid_delta_imbalance;0.2854;0.0204
diffPriceClose_VA21PPoc <-> extrem_ask_bid_imbalance_bearish_extrem;0.2851;0.0204
diffPriceCloseVWAP <-> bearish_dsc_ask_bid_delta_imbalance;0.2850;0.0204
bearish_asc_ask_bid_imbalance <-> bearish_extrem_vs_rest_activity_extrem;0.2728;0.0195
perctBB <-> cumDiffVolDeltaRatio;0.2647;0.0189
ratio_delta_vol_VA16P <-> bearish_abs_diff_abv;0.2611;0.0187
bearish_extrem_vs_rest_activity_extrem <-> market_regimeADX;0.2584;0.0185
bearish_bigStand_abs_diff_abv <-> bearish_extrem_abs_ratio_extrem;0.2570;0.0184
diffHighPrice_0_4 <-> bearish_extrem_abs_ratio_extrem;0.2442;0.0175
bearish_dsc_ask_bid_delta_imbalance <-> poc_diff_11P_21P;0.2374;0.0170
diffPriceClosePoc_0_1 <-> bearish_market_context_score;0.2371;0.0170
ratioDeltaBlw <-> bearish_extrem_zone_volume_ratio_extrem;0.2275;0.0163
bullish_absorption_ratio <-> bear_imbalance_high_1;0.2257;0.0161
diffPriceCloseVWAP <-> bearish_continuation_vs_reversal_extrem;0.2198;0.0157
bullish_dsc_dynamics <-> bearish_repeatAskBid_ratio;0.2171;0.0155
diffVolCandle_0_1Ratio <-> range_strength_10_32;0.2122;0.0152
ratio_delta_vol_VA21P <-> bearish_extrem_zone_volume_ratio_extrem;0.2099;0.0150
diffHighPrice_0_2 <-> bullish_bid_abs_ratio_blw;0.2006;0.0143
bear_imbalance_high_1 <-> bearish_bigStand_abs_diff_abv;0.1983;0.0142
range_strength_5_23 <-> bearish_bigStand_abs_diff_abv;0.1966;0.0141
ratio_delta_vol_VA16P <-> bearish_absorption_score;0.1962;0.0140
bearish_dsc_ask_bid_delta_imbalance <-> bearish_abs_diff_abv;0.1877;0.0134
market_regimeADX <-> bullish_imnbScore_score;0.1864;0.0133
bearish_extrem_zone_volume_ratio_extrem <-> bearish_absorption_score;0.1862;0.0133
bearish_extrem_vs_rest_activity_extrem <-> bearish_ask_abs_ratio_abv;0.1799;0.0129
price_volume_dynamic <-> diffPriceCloseVWAP;0.1792;0.0128
bearish_bigStand_abs_diff_abv <-> bullish_bid_score;0.1786;0.0128
bullish_repeatAskBid_ratio <-> diffPriceCloseVWAP;0.1754;0.0125
absorption_intensity_repeat_bullish_vol <-> ratio_delta_vol_VA11P;0.1730;0.0124
bearish_bidBigStand_abs_ratio_abv <-> bearish_extrem_vs_rest_activity_extrem;0.1713;0.0123
diffLowPrice_0_1 <-> perct_VA11P;0.1662;0.0119
bearish_repeat_ticks_ratio_extrem <-> bearish_dsc_ask_bid_delta_imbalance;0.1651;0.0118
bearish_imnbScore_score <-> bullish_absorption_score;0.1621;0.0116
cumDiffVolDeltaRatio <-> bearish_extrem_revIntensity_ratio_extrem;0.1605;0.0115
bearish_askBigStand_abs_ratio_abv <-> ratio_delta_vol_VA16P;0.1605;0.0115
diffPriceClosePoc_0_3 <-> ratio_delta_vol_VA11P;0.1444;0.0103
VolPocVolCandleRatio <-> bearish_bigStand_abs_diff_abv;0.1432;0.0102
absorption_intensity_repeat_bearish_vol <-> ratio_delta_vol_VA21P;0.1366;0.0098
diffPriceClose_VA6PvaH <-> bearish_combined_pressure;0.1339;0.0096
ratio_delta_vol_VA11P <-> bearish_bid_score;0.1333;0.0095
bull_imbalance_high_0 <-> diffPriceClose_VA16PvaL;0.1330;0.0095
range_strength_5_23 <-> diffPriceCloseVWAP;0.1327;0.0095
poc_diff_ratio_6P_16P <-> bullish_imnbScore_score;0.1320;0.0094
diffLowPrice_0_1 <-> diffPriceClose_VA21PvaH;0.1275;0.0091
ratio_delta_vol_VA11P <-> diffLowPrice_0_1;0.1138;0.0081
imbalance_score_high <-> diffLowPrice_0_1;0.1080;0.0077
ratio_delta_vol_VA16P <-> bearish_dsc_ask_bid_delta_imbalance;0.1033;0.0074
diffLowPrice_0_1 <-> pocDeltaPocVolRatio;0.1020;0.0073
diffPriceCloseVWAP <-> ratio_delta_vol_VA11P;0.1018;0.0073
VolPocVolCandleRatio <-> ratio_delta_vol_VA11P;0.0991;0.0071
bull_imbalance_high_2 <-> ratio_delta_vol_VA6P;0.0975;0.0070
bullish_absorption_score <-> bull_imbalance_high_2;0.0973;0.0070
bearish_big_trade_ratio_extrem <-> bullish_market_context_score;0.0957;0.0068
VolAbv_vol_ratio <-> diffPriceCloseVWAP;0.0949;0.0068
perctBB <-> bearish_ask_abs_ratio_abv;0.0917;0.0066
diffPriceCloseVWAP <-> bearish_extrem_zone_volume_ratio_extrem;0.0899;0.0064
perct_VA21P <-> ratio_delta_vol_VA11P;0.0876;0.0063
perct_VA21P <-> diffLowPrice_0_1;0.0797;0.0057
bullish_dsc_dynamics <-> cumDiffVolDeltaRatio;0.0676;0.0048
poc_diff_6P_21P <-> ratio_delta_vol_VA11P;0.0666;0.0048
diffPriceClose_VA16PPoc <-> bullish_repeatAskBid_ratio;0.0660;0.0047
diffPriceCloseVWAP <-> poc_diff_6P_21P;0.0659;0.0047
ratio_delta_vol_VA11P <-> bear_imbalance_low_0;0.0601;0.0043
bearish_dsc_ask_bid_delta_imbalance <-> bullish_dsc_dynamics;0.0594;0.0042
diffLowPrice_0_1 <-> bearish_extrem_revIntensity_ratio_extrem;0.0564;0.0040
ratio_delta_vol_VA11P <-> imbalance_score_high;0.0554;0.0040
diffLowPrice_0_1 <-> diffPriceClose_VA16PvaH;0.0536;0.0038
bull_imbalance_low_2 <-> diffPriceCloseVWAP;0.0534;0.0038
bearish_extrem_revIntensity_ratio_extrem <-> ratio_delta_vol_VA11P;0.0524;0.0037
diffPriceCloseVWAPbyIndex <-> ratio_delta_vol_VA11P;0.0502;0.0036
cumDiffVolDeltaRatio <-> diffHighPrice_0_4;0.0399;0.0029
bull_imbalance_low_3 <-> poc_diff_6P_21P;0.0388;0.0028
bullish_askBigStand_abs_ratio_blw <-> diffPriceCloseVWAP;0.0330;0.0024
ratio_delta_vol_VA11P <-> perct_VA6P;0.0326;0.0023
overlap_ratio_VA_6P_16P <-> diffPriceClosePoc_0_1;0.0319;0.0023
diffPriceClose_VA21PvaH <-> ratio_delta_vol_VA11P;0.0309;0.0022
ratio_delta_vol_VA16P <-> diffHighPrice_0_1;0.0252;0.0018
bullish_ask_ratio <-> diffHighPrice_0_1;0.0097;0.0007
bearish_absorption_score <-> diffHighPrice_0_1;0.0097;0.0007
bearish_extrem_abs_ratio_extrem <-> imbalance_score_high;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> finished_auction_low;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> extrem_ask_bid_imbalance_bearish_extrem;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bullish_ask_abs_ratio_blw;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> extrem_asc_dsc_comparison_bearish_extrem;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> extrem_ask_bid_imbalance_bullish;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bearish_bid_abs_ratio_abv;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bullish_bid_abs_ratio_blw;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> extrem_zone_significance_bullish_extrem;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> finished_auction_high;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bearish_absorption_ratio;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> extrem_dsc_ratio_bullish_extrem;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> extrem_asc_ratio_bullish_extrem;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> extrem_asc_dsc_comparison_bullish_extrem;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bullish_big_trade_imbalance_extrem;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> VolBlw_vol_ratio;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> imbalance_score_low;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> poc_diff_6P_11P;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> poc_diff_ratio_6P_11P;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> poc_diff_6P_16P;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffPriceClosePoc_0_5;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> poc_diff_ratio_6P_21P;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> poc_diff_11P_21P;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffPriceClosePoc_0_2;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffPriceClosePoc_0_1;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffPriceClosePoc_0_0;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> candleSizeTicks;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bullish_combined_pressure;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bearish_combined_pressure;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bullish_market_context_score;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> range_strength_10_32;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> range_strength_5_23;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> is_in_range_10_32;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> is_in_range_5_23;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bearish_reversal_force;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffHighPrice_0_1;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> extrem_zone_significance_bearish_extrem;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffPriceClose_VA6PPoc;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> ratio_delta_vol_VA6P;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffPriceClose_VA6PvaH;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bandWidthBB;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> atr;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bullish_imbalance_evolution;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffPriceClose_VA11PPoc;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffLowPrice_0_5;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffLowPrice_0_4;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffLowPrice_0_3;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffLowPrice_0_2;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffPriceClose_VA16PvaL;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffHighPrice_0_5;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> perct_VA21P;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> diffHighPrice_0_2;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bullish_reversal_force;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bearish_ask_bid_ratio;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bullish_ask_bid_ratio;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bearish_market_context_score;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bullish_ask_score;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bullish_bid_score;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bullish_asc_dsc_ratio;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bearish_repeatAskBid_ratio;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bullish_imnbScore_score;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> absorption_intensity_repeat_bearish_vol;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bull_imbalance_high_0;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bearish_dsc_dynamics;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bull_imbalance_high_2;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bear_imbalance_low_0;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bear_imbalance_low_1;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> bearish_asc_dynamics;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bear_imbalance_high_1;0.0000;0.0000
bearish_extrem_abs_ratio_extrem <-> bear_imbalance_high_2;0.0000;0.0000
bullish_extrem_pressure_ratio_extrem <-> extrem_asc_ratio_bearish_extrem;0.0000;0.0000
