Interaction;Value;Percentage_Contribution
diffPriceClose_VA11PvaH <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffPriceClose_VA11PvaH <-> poc_diff_6P_21P;0.0000;0.0000
diffPriceClose_VA11PvaH <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffPriceClose_VA11PvaH <-> poc_diff_6P_16P;0.0000;0.0000
diffPriceClose_VA11PvaH <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffPriceClose_VA11PvaH <-> poc_diff_6P_11P;0.0000;0.0000
diffPriceClose_VA11PvaH <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffPriceClose_VA11PvaH <-> bearish_ask_bid_ratio;0.0000;0.0000
diffPriceClose_VA11PvaH <-> ratioDeltaBlw;0.0000;0.0000
diffPriceClose_VA11PvaH <-> ratioDeltaAbv;0.0000;0.0000
diffPriceClose_VA11PvaH <-> VolBlw_vol_ratio;0.0000;0.0000
diffPriceClose_VA11PvaH <-> VolAbv_vol_ratio;0.0000;0.0000
diffPriceClose_VA11PvaH <-> pocDeltaPocVolRatio;0.0000;0.0000
diffPriceClose_VA11PvaH <-> VolPocVolCandleRatio;0.0000;0.0000
diffPriceClose_VA11PvaH <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffPriceClose_VA11PvaH <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffPriceClose_VA11PvaH <-> diffVolCandle_0_1Ratio;0.0000;0.0000
perct_VA16P <-> diffPriceClosePoc_0_0;0.0000;0.0000
perct_VA16P <-> diffPriceClosePoc_0_1;0.0000;0.0000
perct_VA16P <-> diffPriceClosePoc_0_2;0.0000;0.0000
ratio_delta_vol_VA16P <-> poc_diff_11P_21P;0.0000;0.0000
ratio_delta_vol_VA16P <-> poc_diff_ratio_6P_21P;0.0000;0.0000
ratio_delta_vol_VA16P <-> poc_diff_6P_16P;0.0000;0.0000
ratio_delta_vol_VA16P <-> poc_diff_ratio_6P_11P;0.0000;0.0000
ratio_delta_vol_VA16P <-> poc_diff_6P_11P;0.0000;0.0000
ratio_delta_vol_VA16P <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
ratio_delta_vol_VA16P <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
ratio_delta_vol_VA16P <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
ratio_delta_vol_VA16P <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClose_VA21PvaL;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClose_VA21PvaH;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClose_VA21PPoc;0.0000;0.0000
ratio_delta_vol_VA16P <-> ratio_delta_vol_VA21P;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClose_VA16PvaL;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClose_VA16PvaH;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClose_VA16PPoc;0.0000;0.0000
ratio_delta_vol_VA16P <-> poc_diff_ratio_11P_21P;0.0000;0.0000
ratio_delta_vol_VA16P <-> market_regimeADX;0.0000;0.0000
ratio_delta_vol_VA16P <-> range_strength_10_32;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffVolDelta_0_1Ratio;0.0000;0.0000
ratio_delta_vol_VA16P <-> VolBlw_vol_ratio;0.0000;0.0000
ratio_delta_vol_VA16P <-> VolAbv_vol_ratio;0.0000;0.0000
ratio_delta_vol_VA16P <-> pocDeltaPocVolRatio;0.0000;0.0000
ratio_delta_vol_VA16P <-> VolPocVolCandleRatio;0.0000;0.0000
ratio_delta_vol_VA16P <-> cumDiffVolDeltaRatio;0.0000;0.0000
ratio_delta_vol_VA16P <-> ratioDeltaAbv;0.0000;0.0000
ratio_delta_vol_VA16P <-> range_strength_5_23;0.0000;0.0000
ratio_delta_vol_VA16P <-> ratioDeltaBlw;0.0000;0.0000
ratio_delta_vol_VA16P <-> bullish_ask_bid_ratio;0.0000;0.0000
ratio_delta_vol_VA16P <-> bearish_ask_bid_ratio;0.0000;0.0000
ratio_delta_vol_VA16P <-> bullish_reversal_force;0.0000;0.0000
ratio_delta_vol_VA16P <-> bearish_reversal_force;0.0000;0.0000
ratio_delta_vol_VA16P <-> is_in_range_5_23;0.0000;0.0000
ratio_delta_vol_VA16P <-> is_in_range_10_32;0.0000;0.0000
diffPriceClose_VA16PPoc <-> perct_VA21P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffPriceClose_VA16PPoc <-> perct_VA16P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClose_VA11PPoc;0.0000;0.0000
diffPriceClose_VA16PPoc <-> ratio_delta_vol_VA11P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> perct_VA11P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClose_VA6PvaL;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClose_VA6PvaH;0.0000;0.0000
diffPriceClose_VA16PPoc <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffPriceClose_VA16PPoc <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> bearish_reversal_force;0.0000;0.0000
diffPriceClose_VA16PPoc <-> is_in_range_5_23;0.0000;0.0000
diffPriceClose_VA16PPoc <-> is_in_range_10_32;0.0000;0.0000
diffPriceClose_VA16PPoc <-> range_strength_5_23;0.0000;0.0000
diffPriceClose_VA16PPoc <-> market_regimeADX;0.0000;0.0000
diffPriceClose_VA16PPoc <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> poc_diff_11P_21P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> poc_diff_6P_21P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffPriceClose_VA16PPoc <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> poc_diff_6P_16P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> poc_diff_6P_11P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffPriceClose_VA16PPoc <-> deltaTimestampOpeningSection5min;0.0000;0.0000
diffPriceClose_VA16PPoc <-> deltaTimestampOpeningSection1min;0.0000;0.0000
diffPriceClose_VA16PPoc <-> deltaTimestampOpeningSection30min;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffHighPrice_0_3;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffLowPrice_0_4;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffLowPrice_0_3;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffLowPrice_0_2;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffLowPrice_0_1;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffHighPrice_0_5;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffHighPrice_0_4;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffHighPrice_0_2;0.0000;0.0000
diffPriceClose_VA16PPoc <-> candleSizeTicks;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffHighPrice_0_1;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClosePoc_0_5;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClosePoc_0_4;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClosePoc_0_3;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClosePoc_0_2;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClosePoc_0_1;0.0000;0.0000
diffPriceClose_VA16PPoc <-> diffPriceClosePoc_0_0;0.0000;0.0000
ratio_delta_vol_VA16P <-> perct_VA16P;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClose_VA11PPoc;0.0000;0.0000
perct_VA16P <-> diffPriceClosePoc_0_3;0.0000;0.0000
perct_VA16P <-> poc_diff_6P_11P;0.0000;0.0000
perct_VA16P <-> diffVolCandle_0_1Ratio;0.0000;0.0000
perct_VA16P <-> ratioDeltaAbv;0.0000;0.0000
perct_VA16P <-> ratioDeltaBlw;0.0000;0.0000
perct_VA16P <-> bullish_ask_bid_ratio;0.0000;0.0000
perct_VA16P <-> bearish_ask_bid_ratio;0.0000;0.0000
perct_VA16P <-> bullish_reversal_force;0.0000;0.0000
perct_VA16P <-> bearish_reversal_force;0.0000;0.0000
perct_VA16P <-> is_in_range_5_23;0.0000;0.0000
perct_VA16P <-> is_in_range_10_32;0.0000;0.0000
perct_VA16P <-> range_strength_10_32;0.0000;0.0000
perct_VA16P <-> market_regimeADX;0.0000;0.0000
perct_VA16P <-> poc_diff_ratio_11P_21P;0.0000;0.0000
perct_VA16P <-> poc_diff_11P_21P;0.0000;0.0000
perct_VA16P <-> poc_diff_ratio_6P_21P;0.0000;0.0000
perct_VA16P <-> poc_diff_6P_21P;0.0000;0.0000
perct_VA16P <-> poc_diff_ratio_6P_16P;0.0000;0.0000
perct_VA16P <-> poc_diff_6P_16P;0.0000;0.0000
perct_VA16P <-> diffVolDelta_0_1Ratio;0.0000;0.0000
perct_VA16P <-> VolPocVolCandleRatio;0.0000;0.0000
perct_VA16P <-> pocDeltaPocVolRatio;0.0000;0.0000
perct_VA16P <-> VolAbv_vol_ratio;0.0000;0.0000
perct_VA16P <-> VolBlw_vol_ratio;0.0000;0.0000
perct_VA16P <-> poc_diff_ratio_6P_11P;0.0000;0.0000
perct_VA16P <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
ratio_delta_vol_VA16P <-> ratio_delta_vol_VA11P;0.0000;0.0000
perct_VA16P <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
perct_VA16P <-> diffLowPrice_0_4;0.0000;0.0000
perct_VA16P <-> diffLowPrice_0_3;0.0000;0.0000
perct_VA16P <-> diffLowPrice_0_2;0.0000;0.0000
perct_VA16P <-> diffLowPrice_0_1;0.0000;0.0000
perct_VA16P <-> diffHighPrice_0_5;0.0000;0.0000
perct_VA16P <-> diffHighPrice_0_4;0.0000;0.0000
perct_VA16P <-> diffHighPrice_0_3;0.0000;0.0000
perct_VA16P <-> diffHighPrice_0_2;0.0000;0.0000
perct_VA16P <-> diffHighPrice_0_1;0.0000;0.0000
perct_VA16P <-> diffPriceClosePoc_0_5;0.0000;0.0000
perct_VA16P <-> diffPriceClosePoc_0_4;0.0000;0.0000
perct_VA16P <-> diffPriceClose_VA6PvaH;0.0000;0.0000
perct_VA16P <-> diffPriceClose_VA6PvaL;0.0000;0.0000
perct_VA16P <-> diffPriceClose_VA16PvaL;0.0000;0.0000
perct_VA16P <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
perct_VA16P <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
perct_VA16P <-> diffPriceClose_VA21PvaL;0.0000;0.0000
perct_VA16P <-> diffPriceClose_VA21PvaH;0.0000;0.0000
perct_VA16P <-> diffPriceClose_VA21PPoc;0.0000;0.0000
perct_VA16P <-> ratio_delta_vol_VA21P;0.0000;0.0000
perct_VA16P <-> perct_VA21P;0.0000;0.0000
perct_VA16P <-> diffPriceClose_VA16PvaH;0.0000;0.0000
perct_VA16P <-> perct_VA11P;0.0000;0.0000
perct_VA16P <-> diffPriceClose_VA11PPoc;0.0000;0.0000
perct_VA16P <-> ratio_delta_vol_VA11P;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClosePoc_0_4;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClosePoc_0_3;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClosePoc_0_2;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClosePoc_0_1;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClosePoc_0_0;0.0000;0.0000
ratio_delta_vol_VA16P <-> candleSizeTicks;0.0000;0.0000
ratio_delta_vol_VA16P <-> deltaTimestampOpeningSection30min;0.0000;0.0000
ratio_delta_vol_VA16P <-> deltaTimestampOpeningSection5min;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClosePoc_0_5;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffHighPrice_0_1;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffHighPrice_0_2;0.0000;0.0000
ratio_delta_vol_VA16P <-> perct_VA11P;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClose_VA6PvaL;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffPriceClose_VA6PvaH;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffHighPrice_0_3;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffLowPrice_0_4;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffLowPrice_0_3;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffLowPrice_0_2;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffLowPrice_0_1;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffHighPrice_0_5;0.0000;0.0000
ratio_delta_vol_VA16P <-> diffHighPrice_0_4;0.0000;0.0000
diffPriceClose_VA6PvaH <-> deltaTimestampOpeningSection5min;0.0000;0.0000
diffPriceClose_VA6PvaL <-> range_strength_5_23;0.0000;0.0000
diffPriceClose_VA6PvaL <-> VolBlw_vol_ratio;0.0000;0.0000
diffPriceClose_VA6PvaL <-> VolAbv_vol_ratio;0.0000;0.0000
diffPriceClose_VA6PvaL <-> pocDeltaPocVolRatio;0.0000;0.0000
diffPriceClose_VA6PvaL <-> VolPocVolCandleRatio;0.0000;0.0000
diffPriceClose_VA6PvaL <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffVolCandle_0_1Ratio;0.0000;0.0000
diffPriceClose_VA6PvaL <-> ratioDeltaAbv;0.0000;0.0000
diffPriceClose_VA6PvaL <-> ratioDeltaBlw;0.0000;0.0000
diffPriceClose_VA6PvaL <-> bullish_ask_bid_ratio;0.0000;0.0000
diffPriceClose_VA6PvaL <-> bearish_ask_bid_ratio;0.0000;0.0000
diffPriceClose_VA6PvaL <-> bullish_reversal_force;0.0000;0.0000
diffPriceClose_VA6PvaL <-> bearish_reversal_force;0.0000;0.0000
diffPriceClose_VA6PvaL <-> is_in_range_5_23;0.0000;0.0000
diffPriceClose_VA6PvaL <-> is_in_range_10_32;0.0000;0.0000
diffPriceClose_VA6PvaL <-> range_strength_10_32;0.0000;0.0000
diffPriceClose_VA6PvaL <-> market_regimeADX;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffPriceClose_VA11PPoc;0.0000;0.0000
diffPriceClose_VA6PvaL <-> ratio_delta_vol_VA11P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> perct_VA11P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffPriceClose_VA6PvaH;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffPriceClose_VA6PvaL <-> poc_diff_6P_11P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> poc_diff_11P_21P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> poc_diff_6P_21P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> poc_diff_6P_16P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> perct_VA21P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffPriceClose_VA6PvaL <-> ratio_delta_vol_VA21P;0.0000;0.0000
perct_VA11P <-> diffLowPrice_0_4;0.0000;0.0000
perct_VA11P <-> diffLowPrice_0_3;0.0000;0.0000
perct_VA11P <-> diffLowPrice_0_2;0.0000;0.0000
perct_VA11P <-> diffLowPrice_0_1;0.0000;0.0000
perct_VA11P <-> diffHighPrice_0_5;0.0000;0.0000
perct_VA11P <-> diffHighPrice_0_4;0.0000;0.0000
perct_VA11P <-> diffHighPrice_0_3;0.0000;0.0000
perct_VA11P <-> diffHighPrice_0_2;0.0000;0.0000
perct_VA11P <-> diffHighPrice_0_1;0.0000;0.0000
perct_VA11P <-> diffPriceClosePoc_0_5;0.0000;0.0000
perct_VA11P <-> diffPriceClosePoc_0_4;0.0000;0.0000
perct_VA11P <-> diffPriceClosePoc_0_2;0.0000;0.0000
perct_VA11P <-> diffPriceClosePoc_0_1;0.0000;0.0000
perct_VA11P <-> diffPriceClosePoc_0_0;0.0000;0.0000
perct_VA11P <-> candleSizeTicks;0.0000;0.0000
perct_VA11P <-> deltaTimestampOpeningSection30min;0.0000;0.0000
perct_VA11P <-> diffPriceClose_VA21PvaL;0.0000;0.0000
perct_VA11P <-> diffPriceClose_VA21PvaH;0.0000;0.0000
perct_VA11P <-> diffPriceClose_VA21PPoc;0.0000;0.0000
perct_VA11P <-> diffPriceClose_VA16PvaL;0.0000;0.0000
perct_VA11P <-> diffPriceClose_VA16PvaH;0.0000;0.0000
perct_VA11P <-> diffPriceClose_VA11PPoc;0.0000;0.0000
perct_VA11P <-> ratio_delta_vol_VA11P;0.0000;0.0000
perct_VA11P <-> diffPriceClose_VA6PvaH;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffLowPrice_0_4;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffLowPrice_0_3;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffLowPrice_0_2;0.0000;0.0000
diffPriceClose_VA6PvaH <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> range_strength_5_23;0.0000;0.0000
diffPriceClose_VA6PvaH <-> range_strength_10_32;0.0000;0.0000
diffPriceClose_VA6PvaH <-> market_regimeADX;0.0000;0.0000
diffPriceClose_VA6PvaH <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> poc_diff_11P_21P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> poc_diff_6P_21P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> poc_diff_6P_16P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> poc_diff_6P_11P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffPriceClose_VA6PvaH <-> is_in_range_10_32;0.0000;0.0000
diffPriceClose_VA6PvaH <-> is_in_range_5_23;0.0000;0.0000
diffPriceClose_VA6PvaH <-> bearish_reversal_force;0.0000;0.0000
diffPriceClose_VA6PvaH <-> pocDeltaPocVolRatio;0.0000;0.0000
diffPriceClose_VA6PvaH <-> VolBlw_vol_ratio;0.0000;0.0000
diffPriceClose_VA6PvaH <-> VolAbv_vol_ratio;0.0000;0.0000
diffPriceClose_VA6PvaH <-> VolPocVolCandleRatio;0.0000;0.0000
diffPriceClose_VA6PvaH <-> bullish_reversal_force;0.0000;0.0000
diffPriceClose_VA6PvaH <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffVolCandle_0_1Ratio;0.0000;0.0000
diffPriceClose_VA6PvaH <-> ratioDeltaAbv;0.0000;0.0000
diffPriceClose_VA6PvaH <-> ratioDeltaBlw;0.0000;0.0000
diffPriceClose_VA6PvaH <-> bullish_ask_bid_ratio;0.0000;0.0000
diffPriceClose_VA6PvaH <-> bearish_ask_bid_ratio;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffPriceClose_VA6PvaH <-> perct_VA21P;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffLowPrice_0_1;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffLowPrice_0_4;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffLowPrice_0_3;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffLowPrice_0_2;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffLowPrice_0_1;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffHighPrice_0_5;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffHighPrice_0_4;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffHighPrice_0_3;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffHighPrice_0_2;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffHighPrice_0_1;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffPriceClosePoc_0_5;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffPriceClosePoc_0_4;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffPriceClosePoc_0_3;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffPriceClosePoc_0_2;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffPriceClosePoc_0_1;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffPriceClosePoc_0_0;0.0000;0.0000
diffPriceClose_VA6PvaH <-> candleSizeTicks;0.0000;0.0000
diffPriceClose_VA6PvaH <-> deltaTimestampOpeningSection30min;0.0000;0.0000
diffPriceClose_VA6PvaH <-> ratio_delta_vol_VA11P;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffPriceClose_VA6PvaH <-> diffPriceClose_VA11PPoc;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffPriceClosePoc_0_3;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffHighPrice_0_5;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffHighPrice_0_4;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffHighPrice_0_3;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffHighPrice_0_2;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffHighPrice_0_1;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffPriceClosePoc_0_5;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffPriceClosePoc_0_4;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffPriceClosePoc_0_2;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffPriceClosePoc_0_1;0.0000;0.0000
diffPriceClose_VA6PvaL <-> diffPriceClosePoc_0_0;0.0000;0.0000
diffPriceClose_VA6PvaL <-> candleSizeTicks;0.0000;0.0000
diffPriceClose_VA6PvaL <-> deltaTimestampOpeningSection30min;0.0000;0.0000
diffPriceClose_VA6PvaL <-> deltaTimestampOpeningSection5min;0.0000;0.0000
diffPriceClose_VA6PvaL <-> deltaTimestampOpeningSection1min;0.0000;0.0000
perct_VA11P <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
perct_VA11P <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
perct_VA11P <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffPriceClose_VA11PPoc <-> deltaTimestampOpeningSection5min;0.0000;0.0000
diffPriceClose_VA11PPoc <-> deltaTimestampOpeningSection1min;0.0000;0.0000
diffPriceClose_VA11PPoc <-> deltaTimestampOpeningSection30min;0.0000;0.0000
diffPriceClose_VA11PPoc <-> candleSizeTicks;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffPriceClosePoc_0_0;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffHighPrice_0_5;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffLowPrice_0_4;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffLowPrice_0_3;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffLowPrice_0_2;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffLowPrice_0_1;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffHighPrice_0_4;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffPriceClosePoc_0_1;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffHighPrice_0_3;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffHighPrice_0_2;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffHighPrice_0_1;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffPriceClosePoc_0_5;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffPriceClosePoc_0_4;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffPriceClosePoc_0_3;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffPriceClosePoc_0_2;0.0000;0.0000
diffPriceClose_VA11PPoc <-> VolBlw_vol_ratio;0.0000;0.0000
diffPriceClose_VA11PPoc <-> VolAbv_vol_ratio;0.0000;0.0000
diffPriceClose_VA11PPoc <-> pocDeltaPocVolRatio;0.0000;0.0000
diffPriceClose_VA11PPoc <-> VolPocVolCandleRatio;0.0000;0.0000
diffPriceClose_VA11PPoc <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffVolCandle_0_1Ratio;0.0000;0.0000
diffPriceClose_VA11PPoc <-> ratioDeltaAbv;0.0000;0.0000
diffPriceClose_VA11PPoc <-> ratioDeltaBlw;0.0000;0.0000
diffPriceClose_VA11PPoc <-> bullish_ask_bid_ratio;0.0000;0.0000
diffPriceClose_VA11PPoc <-> bearish_ask_bid_ratio;0.0000;0.0000
diffPriceClose_VA11PPoc <-> diffPriceClose_VA21PPoc;0.0000;0.0000
