Interaction;Value;Percentage_Contribution
diffLowPrice_0_4 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffLowPrice_0_4 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffLowPrice_0_4 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffLowPrice_0_4 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffLowPrice_0_4 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffLowPrice_0_4 <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffLowPrice_0_4 <-> perct_VA21P;0.0000;0.0000
diffLowPrice_0_4 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffLowPrice_0_4 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffLowPrice_0_4 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffLowPrice_0_4 <-> poc_diff_6P_21P;0.0000;0.0000
diffLowPrice_0_4 <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffLowPrice_0_4 <-> bearish_ask_bid_ratio;0.0000;0.0000
diffLowPrice_0_4 <-> VolPocVolCandleRatio;0.0000;0.0000
diffLowPrice_0_4 <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffLowPrice_0_4 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffLowPrice_0_4 <-> diffVolCandle_0_1Ratio;0.0000;0.0000
diffLowPrice_0_4 <-> ratioDeltaAbv;0.0000;0.0000
diffLowPrice_0_4 <-> ratioDeltaBlw;0.0000;0.0000
diffLowPrice_0_4 <-> bullish_ask_bid_ratio;0.0000;0.0000
diffLowPrice_0_4 <-> bullish_reversal_force;0.0000;0.0000
diffLowPrice_0_4 <-> poc_diff_11P_21P;0.0000;0.0000
diffLowPrice_0_4 <-> bearish_reversal_force;0.0000;0.0000
diffLowPrice_0_4 <-> is_in_range_5_23;0.0000;0.0000
diffLowPrice_0_4 <-> is_in_range_10_32;0.0000;0.0000
diffLowPrice_0_4 <-> range_strength_5_23;0.0000;0.0000
diffLowPrice_0_4 <-> range_strength_10_32;0.0000;0.0000
diffLowPrice_0_4 <-> market_regimeADX;0.0000;0.0000
diffLowPrice_0_4 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffLowPrice_0_4 <-> diffHighPrice_0_1;0.0000;0.0000
diffLowPrice_0_4 <-> diffHighPrice_0_2;0.0000;0.0000
diffLowPrice_0_4 <-> diffLowPrice_0_3;0.0000;0.0000
diffLowPrice_0_4 <-> diffHighPrice_0_3;0.0000;0.0000
diffLowPrice_0_3 <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffLowPrice_0_3 <-> poc_diff_6P_21P;0.0000;0.0000
diffLowPrice_0_3 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffLowPrice_0_2 <-> VolBlw_vol_ratio;0.0000;0.0000
diffLowPrice_0_2 <-> VolAbv_vol_ratio;0.0000;0.0000
diffLowPrice_0_2 <-> pocDeltaPocVolRatio;0.0000;0.0000
diffLowPrice_0_2 <-> VolPocVolCandleRatio;0.0000;0.0000
diffLowPrice_0_2 <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffLowPrice_0_2 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffLowPrice_0_2 <-> diffVolCandle_0_1Ratio;0.0000;0.0000
diffLowPrice_0_2 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffLowPrice_0_2 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffLowPrice_0_2 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffLowPrice_0_2 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffLowPrice_0_2 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffLowPrice_0_2 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffLowPrice_0_2 <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffLowPrice_0_2 <-> perct_VA21P;0.0000;0.0000
diffLowPrice_0_2 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffLowPrice_0_2 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffLowPrice_0_2 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffLowPrice_0_2 <-> poc_diff_6P_11P;0.0000;0.0000
diffLowPrice_0_2 <-> ratioDeltaAbv;0.0000;0.0000
diffLowPrice_0_2 <-> range_strength_5_23;0.0000;0.0000
diffLowPrice_0_2 <-> ratioDeltaBlw;0.0000;0.0000
diffLowPrice_0_2 <-> bullish_ask_bid_ratio;0.0000;0.0000
diffLowPrice_0_2 <-> bearish_ask_bid_ratio;0.0000;0.0000
diffLowPrice_0_2 <-> bullish_reversal_force;0.0000;0.0000
diffLowPrice_0_2 <-> bearish_reversal_force;0.0000;0.0000
diffLowPrice_0_2 <-> is_in_range_5_23;0.0000;0.0000
diffLowPrice_0_2 <-> is_in_range_10_32;0.0000;0.0000
diffLowPrice_0_2 <-> range_strength_10_32;0.0000;0.0000
diffLowPrice_0_2 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffLowPrice_0_2 <-> market_regimeADX;0.0000;0.0000
diffLowPrice_0_2 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffLowPrice_0_2 <-> poc_diff_11P_21P;0.0000;0.0000
diffLowPrice_0_2 <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffLowPrice_0_2 <-> poc_diff_6P_21P;0.0000;0.0000
diffLowPrice_0_2 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffLowPrice_0_2 <-> poc_diff_6P_16P;0.0000;0.0000
diffLowPrice_0_3 <-> poc_diff_6P_16P;0.0000;0.0000
diffLowPrice_0_3 <-> diffHighPrice_0_4;0.0000;0.0000
diffLowPrice_0_3 <-> diffHighPrice_0_3;0.0000;0.0000
diffLowPrice_0_3 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffLowPrice_0_3 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffLowPrice_0_3 <-> poc_diff_6P_11P;0.0000;0.0000
diffLowPrice_0_3 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffLowPrice_0_3 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffLowPrice_0_3 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffLowPrice_0_3 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffLowPrice_0_3 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffLowPrice_0_3 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffLowPrice_0_3 <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffLowPrice_0_3 <-> perct_VA21P;0.0000;0.0000
diffLowPrice_0_3 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffLowPrice_0_3 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffLowPrice_0_3 <-> diffHighPrice_0_2;0.0000;0.0000
diffLowPrice_0_3 <-> diffHighPrice_0_1;0.0000;0.0000
diffHighPrice_0_1 <-> VolBlw_vol_ratio;0.0000;0.0000
diffHighPrice_0_1 <-> VolAbv_vol_ratio;0.0000;0.0000
diffHighPrice_0_1 <-> pocDeltaPocVolRatio;0.0000;0.0000
diffHighPrice_0_1 <-> VolPocVolCandleRatio;0.0000;0.0000
diffHighPrice_0_2 <-> ratioDeltaAbv;0.0000;0.0000
diffHighPrice_0_2 <-> ratioDeltaBlw;0.0000;0.0000
diffHighPrice_0_2 <-> bullish_ask_bid_ratio;0.0000;0.0000
diffHighPrice_0_2 <-> bearish_ask_bid_ratio;0.0000;0.0000
diffHighPrice_0_2 <-> bullish_reversal_force;0.0000;0.0000
diffHighPrice_0_2 <-> bearish_reversal_force;0.0000;0.0000
diffHighPrice_0_2 <-> is_in_range_5_23;0.0000;0.0000
diffHighPrice_0_2 <-> is_in_range_10_32;0.0000;0.0000
diffHighPrice_0_2 <-> range_strength_5_23;0.0000;0.0000
diffHighPrice_0_2 <-> range_strength_10_32;0.0000;0.0000
diffHighPrice_0_2 <-> market_regimeADX;0.0000;0.0000
diffHighPrice_0_2 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffHighPrice_0_2 <-> poc_diff_11P_21P;0.0000;0.0000
diffHighPrice_0_2 <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffHighPrice_0_2 <-> poc_diff_6P_21P;0.0000;0.0000
diffHighPrice_0_2 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffHighPrice_0_2 <-> poc_diff_6P_16P;0.0000;0.0000
diffHighPrice_0_2 <-> diffVolCandle_0_1Ratio;0.0000;0.0000
diffHighPrice_0_2 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffHighPrice_0_2 <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffHighPrice_0_2 <-> VolPocVolCandleRatio;0.0000;0.0000
diffHighPrice_0_2 <-> VolBlw_vol_ratio;0.0000;0.0000
diffHighPrice_0_2 <-> VolAbv_vol_ratio;0.0000;0.0000
diffHighPrice_0_2 <-> pocDeltaPocVolRatio;0.0000;0.0000
diffHighPrice_0_2 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffHighPrice_0_2 <-> poc_diff_6P_11P;0.0000;0.0000
diffHighPrice_0_2 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffHighPrice_0_2 <-> diffHighPrice_0_3;0.0000;0.0000
diffHighPrice_0_2 <-> diffHighPrice_0_1;0.0000;0.0000
diffHighPrice_0_2 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffHighPrice_0_2 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffHighPrice_0_2 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffHighPrice_0_2 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffHighPrice_0_2 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffHighPrice_0_2 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffHighPrice_0_2 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffHighPrice_0_2 <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffHighPrice_0_2 <-> perct_VA21P;0.0000;0.0000
diffHighPrice_0_2 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffHighPrice_0_1 <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffHighPrice_0_1 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffHighPrice_0_1 <-> diffVolCandle_0_1Ratio;0.0000;0.0000
diffPriceClosePoc_0_5 <-> bullish_reversal_force;0.0000;0.0000
diffPriceClosePoc_0_5 <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffPriceClosePoc_0_5 <-> diffVolCandle_0_1Ratio;0.0000;0.0000
diffPriceClosePoc_0_5 <-> ratioDeltaAbv;0.0000;0.0000
diffPriceClosePoc_0_5 <-> ratioDeltaBlw;0.0000;0.0000
diffPriceClosePoc_0_5 <-> bullish_ask_bid_ratio;0.0000;0.0000
diffPriceClosePoc_0_5 <-> bearish_ask_bid_ratio;0.0000;0.0000
diffPriceClosePoc_0_5 <-> bearish_reversal_force;0.0000;0.0000
diffPriceClosePoc_0_5 <-> pocDeltaPocVolRatio;0.0000;0.0000
diffPriceClosePoc_0_5 <-> is_in_range_5_23;0.0000;0.0000
diffPriceClosePoc_0_5 <-> is_in_range_10_32;0.0000;0.0000
diffPriceClosePoc_0_5 <-> range_strength_5_23;0.0000;0.0000
diffPriceClosePoc_0_5 <-> range_strength_10_32;0.0000;0.0000
diffPriceClosePoc_0_5 <-> market_regimeADX;0.0000;0.0000
diffPriceClosePoc_0_5 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_5 <-> poc_diff_11P_21P;0.0000;0.0000
diffPriceClosePoc_0_5 <-> VolPocVolCandleRatio;0.0000;0.0000
diffPriceClosePoc_0_5 <-> VolAbv_vol_ratio;0.0000;0.0000
diffPriceClosePoc_0_5 <-> VolBlw_vol_ratio;0.0000;0.0000
diffHighPrice_0_1 <-> ratioDeltaAbv;0.0000;0.0000
diffHighPrice_0_1 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffHighPrice_0_1 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffHighPrice_0_1 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffHighPrice_0_1 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffHighPrice_0_1 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffHighPrice_0_1 <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffHighPrice_0_1 <-> perct_VA21P;0.0000;0.0000
diffHighPrice_0_1 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffHighPrice_0_1 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffHighPrice_0_1 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffHighPrice_0_1 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffHighPrice_0_1 <-> poc_diff_6P_11P;0.0000;0.0000
diffHighPrice_0_1 <-> range_strength_5_23;0.0000;0.0000
diffHighPrice_0_1 <-> ratioDeltaBlw;0.0000;0.0000
diffHighPrice_0_1 <-> bullish_ask_bid_ratio;0.0000;0.0000
diffHighPrice_0_1 <-> bearish_ask_bid_ratio;0.0000;0.0000
diffHighPrice_0_1 <-> bullish_reversal_force;0.0000;0.0000
diffHighPrice_0_1 <-> bearish_reversal_force;0.0000;0.0000
diffHighPrice_0_1 <-> is_in_range_5_23;0.0000;0.0000
diffHighPrice_0_1 <-> is_in_range_10_32;0.0000;0.0000
diffHighPrice_0_1 <-> range_strength_10_32;0.0000;0.0000
diffHighPrice_0_1 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffHighPrice_0_1 <-> market_regimeADX;0.0000;0.0000
diffHighPrice_0_1 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffHighPrice_0_1 <-> poc_diff_11P_21P;0.0000;0.0000
diffHighPrice_0_1 <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffHighPrice_0_1 <-> poc_diff_6P_21P;0.0000;0.0000
diffHighPrice_0_1 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffHighPrice_0_1 <-> poc_diff_6P_16P;0.0000;0.0000
diffHighPrice_0_1 <-> diffHighPrice_0_4;0.0000;0.0000
diffHighPrice_0_1 <-> diffHighPrice_0_3;0.0000;0.0000
diffHighPrice_0_4 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffHighPrice_0_4 <-> diffHighPrice_0_3;0.0000;0.0000
diffHighPrice_0_4 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffHighPrice_0_4 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffHighPrice_0_4 <-> poc_diff_6P_11P;0.0000;0.0000
diffHighPrice_0_4 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffHighPrice_0_4 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffHighPrice_0_4 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffHighPrice_0_4 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffHighPrice_0_4 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffHighPrice_0_4 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffHighPrice_0_4 <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffHighPrice_0_4 <-> perct_VA21P;0.0000;0.0000
diffHighPrice_0_4 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffHighPrice_0_4 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffHighPrice_0_4 <-> poc_diff_6P_16P;0.0000;0.0000
diffHighPrice_0_4 <-> poc_diff_6P_21P;0.0000;0.0000
diffHighPrice_0_4 <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffHighPrice_0_4 <-> bullish_reversal_force;0.0000;0.0000
diffHighPrice_0_4 <-> VolAbv_vol_ratio;0.0000;0.0000
diffHighPrice_0_4 <-> pocDeltaPocVolRatio;0.0000;0.0000
diffHighPrice_0_4 <-> VolPocVolCandleRatio;0.0000;0.0000
diffHighPrice_0_4 <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffHighPrice_0_4 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffHighPrice_0_4 <-> ratioDeltaBlw;0.0000;0.0000
diffHighPrice_0_4 <-> bullish_ask_bid_ratio;0.0000;0.0000
diffHighPrice_0_4 <-> bearish_reversal_force;0.0000;0.0000
diffHighPrice_0_4 <-> is_in_range_5_23;0.0000;0.0000
diffHighPrice_0_4 <-> is_in_range_10_32;0.0000;0.0000
diffHighPrice_0_4 <-> range_strength_5_23;0.0000;0.0000
diffHighPrice_0_4 <-> range_strength_10_32;0.0000;0.0000
diffHighPrice_0_4 <-> market_regimeADX;0.0000;0.0000
diffHighPrice_0_4 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffHighPrice_0_4 <-> poc_diff_11P_21P;0.0000;0.0000
diffHighPrice_0_4 <-> VolBlw_vol_ratio;0.0000;0.0000
diffHighPrice_0_3 <-> VolBlw_vol_ratio;0.0000;0.0000
diffHighPrice_0_3 <-> VolAbv_vol_ratio;0.0000;0.0000
diffHighPrice_0_3 <-> pocDeltaPocVolRatio;0.0000;0.0000
diffHighPrice_0_3 <-> VolPocVolCandleRatio;0.0000;0.0000
diffHighPrice_0_3 <-> cumDiffVolDeltaRatio;0.0000;0.0000
diffHighPrice_0_3 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
diffHighPrice_0_3 <-> diffVolCandle_0_1Ratio;0.0000;0.0000
diffHighPrice_0_3 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
diffHighPrice_0_3 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
diffHighPrice_0_3 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
diffHighPrice_0_3 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
diffHighPrice_0_3 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
diffHighPrice_0_3 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
diffHighPrice_0_3 <-> ratio_delta_vol_VA21P;0.0000;0.0000
diffHighPrice_0_3 <-> perct_VA21P;0.0000;0.0000
diffHighPrice_0_3 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
diffHighPrice_0_3 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
diffHighPrice_0_3 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
diffHighPrice_0_3 <-> poc_diff_6P_11P;0.0000;0.0000
diffHighPrice_0_3 <-> ratioDeltaAbv;0.0000;0.0000
diffHighPrice_0_3 <-> range_strength_5_23;0.0000;0.0000
diffHighPrice_0_3 <-> ratioDeltaBlw;0.0000;0.0000
diffHighPrice_0_3 <-> bullish_ask_bid_ratio;0.0000;0.0000
diffHighPrice_0_3 <-> bearish_ask_bid_ratio;0.0000;0.0000
diffHighPrice_0_3 <-> bullish_reversal_force;0.0000;0.0000
diffHighPrice_0_3 <-> bearish_reversal_force;0.0000;0.0000
diffHighPrice_0_3 <-> is_in_range_5_23;0.0000;0.0000
diffHighPrice_0_3 <-> is_in_range_10_32;0.0000;0.0000
diffHighPrice_0_3 <-> range_strength_10_32;0.0000;0.0000
diffHighPrice_0_3 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
diffHighPrice_0_3 <-> market_regimeADX;0.0000;0.0000
diffHighPrice_0_3 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
diffHighPrice_0_3 <-> poc_diff_11P_21P;0.0000;0.0000
diffHighPrice_0_3 <-> poc_diff_ratio_6P_21P;0.0000;0.0000
diffHighPrice_0_3 <-> poc_diff_6P_21P;0.0000;0.0000
diffHighPrice_0_3 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
diffHighPrice_0_3 <-> poc_diff_6P_16P;0.0000;0.0000
bearish_reversal_force <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_reversal_force <-> bullish_reversal_force;0.0000;0.0000
bearish_reversal_force <-> is_in_range_5_23;0.0000;0.0000
bearish_reversal_force <-> is_in_range_10_32;0.0000;0.0000
bearish_reversal_force <-> range_strength_5_23;0.0000;0.0000
bearish_reversal_force <-> range_strength_10_32;0.0000;0.0000
bearish_reversal_force <-> market_regimeADX;0.0000;0.0000
bearish_reversal_force <-> poc_diff_ratio_11P_21P;0.0000;0.0000
bearish_reversal_force <-> poc_diff_11P_21P;0.0000;0.0000
bearish_reversal_force <-> poc_diff_ratio_6P_21P;0.0000;0.0000
bearish_reversal_force <-> poc_diff_6P_21P;0.0000;0.0000
bearish_reversal_force <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bearish_reversal_force <-> poc_diff_6P_16P;0.0000;0.0000
bearish_reversal_force <-> poc_diff_ratio_6P_11P;0.0000;0.0000
bearish_reversal_force <-> poc_diff_6P_11P;0.0000;0.0000
bearish_reversal_force <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bearish_reversal_force <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
bearish_reversal_force <-> bearish_ask_bid_ratio;0.0000;0.0000
bearish_reversal_force <-> bullish_ask_bid_ratio;0.0000;0.0000
bearish_reversal_force <-> ratioDeltaBlw;0.0000;0.0000
bearish_reversal_force <-> ratioDeltaAbv;0.0000;0.0000
bearish_reversal_force <-> VolBlw_vol_ratio;0.0000;0.0000
bearish_reversal_force <-> VolAbv_vol_ratio;0.0000;0.0000
bearish_reversal_force <-> pocDeltaPocVolRatio;0.0000;0.0000
bearish_reversal_force <-> VolPocVolCandleRatio;0.0000;0.0000
bearish_reversal_force <-> cumDiffVolDeltaRatio;0.0000;0.0000
bearish_reversal_force <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bearish_reversal_force <-> diffVolCandle_0_1Ratio;0.0000;0.0000
bearish_reversal_force <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
bearish_reversal_force <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_reversal_force <-> diffPriceClose_VA21PvaH;0.0000;0.0000
bearish_reversal_force <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bearish_reversal_force <-> ratio_delta_vol_VA21P;0.0000;0.0000
bearish_reversal_force <-> perct_VA21P;0.0000;0.0000
bearish_reversal_force <-> diffPriceClose_VA16PvaL;0.0000;0.0000
bearish_reversal_force <-> diffPriceClose_VA16PvaH;0.0000;0.0000
is_in_range_5_23 <-> diffVolCandle_0_1Ratio;0.0000;0.0000
is_in_range_5_23 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
is_in_range_5_23 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
is_in_range_5_23 <-> diffPriceClose_VA21PvaL;0.0000;0.0000
is_in_range_5_23 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
is_in_range_5_23 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
is_in_range_5_23 <-> ratio_delta_vol_VA21P;0.0000;0.0000
is_in_range_5_23 <-> perct_VA21P;0.0000;0.0000
is_in_range_5_23 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
is_in_range_5_23 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
is_in_range_5_23 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
is_in_range_5_23 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
is_in_range_5_23 <-> poc_diff_6P_11P;0.0000;0.0000
is_in_range_5_23 <-> range_strength_5_23;0.0000;0.0000
is_in_range_5_23 <-> ratioDeltaBlw;0.0000;0.0000
is_in_range_5_23 <-> bullish_ask_bid_ratio;0.0000;0.0000
is_in_range_5_23 <-> bearish_ask_bid_ratio;0.0000;0.0000
is_in_range_5_23 <-> bullish_reversal_force;0.0000;0.0000
is_in_range_5_23 <-> is_in_range_10_32;0.0000;0.0000
is_in_range_5_23 <-> range_strength_10_32;0.0000;0.0000
is_in_range_5_23 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
is_in_range_5_23 <-> market_regimeADX;0.0000;0.0000
is_in_range_5_23 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
is_in_range_5_23 <-> poc_diff_11P_21P;0.0000;0.0000
is_in_range_5_23 <-> poc_diff_ratio_6P_21P;0.0000;0.0000
is_in_range_5_23 <-> poc_diff_6P_21P;0.0000;0.0000
is_in_range_5_23 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
is_in_range_5_23 <-> poc_diff_6P_16P;0.0000;0.0000
is_in_range_5_23 <-> ratioDeltaAbv;0.0000;0.0000
is_in_range_5_23 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
is_in_range_5_23 <-> cumDiffVolDeltaRatio;0.0000;0.0000
is_in_range_5_23 <-> VolBlw_vol_ratio;0.0000;0.0000
is_in_range_5_23 <-> VolAbv_vol_ratio;0.0000;0.0000
is_in_range_5_23 <-> pocDeltaPocVolRatio;0.0000;0.0000
is_in_range_5_23 <-> VolPocVolCandleRatio;0.0000;0.0000
bearish_ask_bid_ratio <-> range_strength_5_23;0.0000;0.0000
bearish_ask_bid_ratio <-> range_strength_10_32;0.0000;0.0000
bearish_ask_bid_ratio <-> market_regimeADX;0.0000;0.0000
bearish_ask_bid_ratio <-> poc_diff_ratio_11P_21P;0.0000;0.0000
bearish_ask_bid_ratio <-> poc_diff_11P_21P;0.0000;0.0000
bearish_ask_bid_ratio <-> poc_diff_ratio_6P_21P;0.0000;0.0000
bearish_ask_bid_ratio <-> poc_diff_6P_21P;0.0000;0.0000
bearish_ask_bid_ratio <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bearish_ask_bid_ratio <-> poc_diff_6P_16P;0.0000;0.0000
bearish_ask_bid_ratio <-> poc_diff_ratio_6P_11P;0.0000;0.0000
bearish_ask_bid_ratio <-> poc_diff_6P_11P;0.0000;0.0000
bearish_ask_bid_ratio <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bearish_ask_bid_ratio <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
bearish_ask_bid_ratio <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bearish_ask_bid_ratio <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_ask_bid_ratio <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bearish_ask_bid_ratio <-> ratio_delta_vol_VA21P;0.0000;0.0000
bearish_ask_bid_ratio <-> is_in_range_10_32;0.0000;0.0000
bearish_ask_bid_ratio <-> VolAbv_vol_ratio;0.0000;0.0000
bearish_ask_bid_ratio <-> VolBlw_vol_ratio;0.0000;0.0000
bearish_ask_bid_ratio <-> pocDeltaPocVolRatio;0.0000;0.0000
bearish_ask_bid_ratio <-> bullish_reversal_force;0.0000;0.0000
bearish_ask_bid_ratio <-> VolPocVolCandleRatio;0.0000;0.0000
bearish_ask_bid_ratio <-> cumDiffVolDeltaRatio;0.0000;0.0000
bearish_ask_bid_ratio <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bearish_ask_bid_ratio <-> diffVolCandle_0_1Ratio;0.0000;0.0000
bearish_ask_bid_ratio <-> ratioDeltaBlw;0.0000;0.0000
bearish_ask_bid_ratio <-> bullish_ask_bid_ratio;0.0000;0.0000
bullish_ask_bid_ratio <-> perct_VA21P;0.0000;0.0000
bullish_ask_bid_ratio <-> diffPriceClose_VA16PvaL;0.0000;0.0000
bullish_ask_bid_ratio <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bullish_ask_bid_ratio <-> ratio_delta_vol_VA21P;0.0000;0.0000
bullish_ask_bid_ratio <-> diffPriceClose_VA21PPoc;0.0000;0.0000
