true_label;predicted_label;prediction_probability;bearish_dsc_ask_bid_delta_imbalance;bearish_absorption_intensity_repeat_count;perct_VA11P;diffHighPrice_0_4;diffPriceCloseVWAP;perct_VA21P;bearish_market_context_score;naked_poc_dist_above;bullish_asc_ask_bid_delta_imbalance;range_strength_5_23;diffVolCandle_0_1Ratio;bull_imbalance_high_0;bearish_repeatAskBid_ratio;bullish_dsc_ask_bid_delta_imbalance;deltaTimestampOpeningSection5min;perct_VA6P;bearish_asc_dynamics;bullish_imnbScore_score;bullish_repeatAskBid_ratio;diffPriceClose_VA11PvaH;finished_auction_high;vol_volatility_score;VolPocVolCandleRatio;bearish_combined_pressure;bear_imbalance_high_3;diffPriceClose_VA16PvaH;bandWidthBB;bearish_bid_score;bearish_imnbScore_score;bullish_ask_score;cumDiffVolDeltaRatio;bullish_ask_ratio;bearish_ask_abs_ratio_abv;price_volume_dynamic;poc_diff_ratio_6P_16P;perctBB;bear_imbalance_high_2;imbalance_score_low;bearish_dsc_ask_bid_imbalance;is_error;error_type
0;0;0.5707877;-0.0606585788561525;0.4926315789473684;0.75;0.5;1.7842000000000553;0.2142857142857142;-0.1458582231342133;;0.2379912663755458;;0.3246376811594202;0.8411214953271028;0.8648180242634316;0.037117903930131;225;0.75;0.2651646447140381;0.4934497816593886;0.9039301310043668;0.25;1;2.8960137261134604;0.1932367149758454;-0.1006645653755464;0.8255813953488372;-0.25;1.8086;0.2738301559792028;0.3483535528596187;0.445414847161572;-0.1398676062353192;0.6135371179039302;0.5649913344887348;0.0012373062482306;0.0;0.7138;0.7849462365591398;0.2813559322033898;0.3604852686308492;False;Correct
0;0;0.569803;-0.1077235772357723;0.4368421052631579;1.0;1.25;1.8617999999996755;0.3076923076923077;-0.3558475471249732;;-0.5352112676056338;;0.1753554502369668;0.4022988505747126;0.9034552845528456;-0.028169014084507;260;0.5714285714285714;0.2997967479674797;0.6619718309859155;0.8591549295774648;0.5;1;3.483658977635932;0.3706161137440758;-0.1892951676069216;1.0161290322580645;0.25;2.207;0.2002032520325203;0.3313008130081301;-0.0372670807453416;0.0242836328314715;0.1549295774647887;0.5101626016260162;0.0014001350668801;0.0;0.8212;1.9158878504672896;0.1836065573770491;0.3180894308943089;False;Correct
0;0;0.5567515;-0.2797619047619047;0.3412698412698413;0.8888888888888888;1.5;2.9116000000003623;0.9090909090909092;-0.1118578687859478;;;;0.4047619047619047;0.0909090909090909;0.9107142857142856;;335;0.8571428571428571;0.0;;;1.0;1;0.5570626379308262;0.3630952380952381;-0.0580324066971163;1.5517241379310345;1.75;4.4658;0.625;0.6488095238095238;;0.1402897487621492;;0.3571428571428571;0.0003360047043864;0.0001895195678953;0.6578;1.5;-0.2115384615384615;0.6369047619047619;False;Correct
0;0;0.5778494;-0.16875;0.625;1.0;1.0;3.719699999999648;1.1666666666666667;-0.2766145130892784;;0.7162162162162162;;-0.3328025477707006;0.4615384615384615;0.9645833333333332;-0.027027027027027;365;0.8333333333333334;0.5291666666666667;0.7364864864864865;0.9054054054054054;1.25;1;2.0378088963137464;0.3487261146496815;-0.2310357753318175;0.7192982456140351;2.0;3.9258;0.3083333333333333;0.2020833333333333;0.7592592592592593;0.215089344804765;0.831081081081081;0.66875;0.0015643002357988;0.0003316042540088;0.7483;0.3952095808383233;0.6986301369863014;0.3083333333333333;False;Correct
0;0;0.5634904;-0.463768115942029;0.3333333333333333;1.1;1.25;3.8964999999998327;1.6666666666666667;-0.2071224101319963;;;;-0.3285024154589372;0.2941176470588235;0.9227053140096618;;370;1.0;0.2657004830917874;;;1.5;1;0.4687237843204488;0.5169082125603864;-0.1074397811660941;3.4545454545454546;2.0;3.793;0.5893719806763285;0.5990338164251208;;0.597609561752988;;0.391304347826087;0.0005261386347529;0.0003316042540088;0.6426;0.6428571428571429;-0.0496453900709219;0.5893719806763285;False;Correct
0;0;0.56282634;-0.0911854103343465;0.3579335793357933;0.8666666666666667;1.75;5.073699999999917;1.3333333333333333;-0.0752935951306927;;;;-0.4133738601823708;0.0344827586206896;0.817629179331307;;400;-0.125;0.0;;;1.0;1;1.0614409760423835;0.5075987841945289;-0.0421161212786199;1.6956521739130437;2.0;4.4287;0.2826747720364742;0.5531914893617021;;0.7399678972712681;;0.4528875379939209;0.0012137964446595;0.0008997277139812;0.6399;0.7522935779816514;0.0434782608695652;0.5440729483282675;False;Correct
1;0;0.55100226;-0.0894378194207836;0.5257009345794392;1.0;2.5;7.051300000000083;0.4285714285714285;-0.991425006963892;;0.3164235890932149;;0.8651399491094147;0.3333333333333333;0.8926746166950597;-0.0012682308180088;460;1.0;0.3781942078364566;0.6886493341788206;0.8807863031071655;1.25;1;9.628283144418976;0.2042893493275172;-0.5024453680949792;0.4387096774193548;0.75;2.6924;0.1856899488926746;0.3364565587734242;0.4882688649334178;-0.1299890150128158;0.631578947368421;0.580068143100511;0.0140045162051351;9.46521533364884e-05;1.1991;1.5555555555555556;0.2978723404255319;0.2913117546848381;True;False Negative
0;0;0.5770125;-0.3;0.3114754098360656;-0.5;-0.75;-1.2788000000000466;-0.1111111111111111;0.0731618208150008;-1.75;;3.9982950509116746;-0.6652173913043479;0.475;0.9;;585;-0.6666666666666666;0.008695652173913;;;-1.0;0;0.5755922362604073;0.4478260869565217;0.0641015699654154;5.857142857142857;-1.75;1.4668;0.6347826086956522;0.5956521739130435;;-0.7478905650728713;;0.3521739130434783;-0.000162882136114;0.0;-0.3555;1.1304347826086956;-0.3814432989690721;0.6434782608695652;False;Correct
0;0;0.56683964;-0.1880108991825613;0.4106463878326996;0.875;0.5;0.4790000000002692;0.6363636363636364;-0.1281583984106688;-2.0;;;-0.2997275204359673;0.1529411764705882;0.9155313351498636;;605;0.1;0.0871934604904632;;;0.75;1;0.9499573035553968;0.4604904632152589;-0.0805445108322086;0.8545454545454545;0.75;3.3477;0.3760217983651226;0.5040871934604905;;-0.3087701089776855;;0.4114441416893733;9.408868140331822e-05;0.0002841985600606;0.6534;0.988095238095238;0.0334572490706319;0.5122615803814714;False;Correct
0;0;0.5711661;-0.311178247734139;0.3849557522123893;0.2727272727272727;0.75;1.2100000000000364;1.0;-0.3778539321934864;-1.25;0.0687022900763358;;0.3679653679653679;0.2794117647058823;0.8640483383685801;-0.0687022900763358;605;1.0;0.1963746223564954;0.2290076335877862;0.8702290076335878;-0.5;1;0.8131841593595733;0.3203463203463203;-0.1573188889184001;2.625;1.25;1.6455;0.4773413897280967;0.5891238670694864;-0.0372670807453416;0.2392344497607655;0.4732824427480916;0.4290030211480362;0.0002991999986038;0.000331557134399;0.9246;0.975;0.028169014084507;0.5438066465256798;False;Correct
0;0;0.5454523;-0.1095890410958904;0.388235294117647;0.7777777777777778;1.75;2.1532999999999447;1.2727272727272727;-0.4548404694174058;-4.0;0.3248484848484848;;0.6707152496626181;0.0939597315436241;0.9101978691019786;-0.0169696969696969;610;0.875;0.15220700152207;0.5357575757575758;0.9066666666666666;0.75;1;4.691753876850973;0.2085020242914979;-0.1791105826360434;0.4038461538461538;2.0;1.9434;0.273972602739726;0.365296803652968;0.423030303030303;-0.3037120359955005;0.64;0.4627092846270928;0.0017071254988231;0.000331557134399;0.9859;1.0125;0.3939393939393939;0.4200913242009132;False;Correct
0;0;0.561661;-0.0437317784256559;0.4697508896797153;0.8571428571428571;1.25;3.269000000000233;1.3571428571428572;-0.0289710706051246;-2.75;;;-1.0699708454810497;0.3555555555555555;0.9154518950437318;;630;0.1111111111111111;0.0932944606413994;;;0.5;0;1.2002338570013005;0.5102040816326531;-0.0208442122709927;0.2830188679245283;1.0;4.9775;0.1486880466472303;0.1749271137026239;;0.120630231413097;;0.5102040816326531;0.0006172898992503;0.0005207963449565;0.6529;0.4705882352941176;0.4300518134715025;0.4606413994169096;False;Correct
1;0;0.5640414;-0.1538461538461538;0.5120967741935484;0.5714285714285714;2.25;4.096199999999953;0.8;-0.1138513440772275;-1.75;;;-0.1204013377926421;0.032258064516129;0.9498327759197324;;655;0.6666666666666666;0.2775919732441471;;;0.25;1;0.6762828343427026;0.5317725752508361;-0.0653620022864887;1.3859649122807018;-0.25;2.9199;0.3010033444816054;0.2408026755852843;;0.1058112193483372;;0.5117056856187291;0.0006444444280195;0.0;0.892;2.1875;-0.2192513368983957;0.3879598662207358;True;False Negative
0;0;0.5710441;-0.1136801541425818;0.5470737913486005;1.0;0.75;4.230499999999665;0.3571428571428571;-0.1961422560428758;-1.5;-0.0562851782363977;0.9994322482967448;0.0123574144486692;0.6923076923076923;0.9421965317919077;0.0412757973733583;660;0.6;0.4585741811175337;0.3527204502814259;0.9155722326454032;0.75;1;3.6477251084674793;0.2100760456273764;-0.186648613075394;0.2727272727272727;0.25;3.2256;0.1830443159922928;0.1483622350674374;0.2157598499061913;0.1268469473097296;0.4821763602251407;0.5472061657032755;0.00238781830988;9.465663306356192e-05;0.5749;1.1083333333333334;-0.0120481927710843;0.2023121387283237;False;Correct
1;0;0.57657;-0.0102459016393442;0.4736842105263157;1.0;1.0;4.897899999999936;0.6666666666666666;-0.0140570151041153;-1.25;0.0681818181818181;2.998013151047826;-0.1112903225806451;0.0972222222222222;0.9590163934426228;0.0151515151515151;665;0.8571428571428571;0.2950819672131147;0.4166666666666666;0.8863636363636364;0.75;1;2.06136832343082;0.3274193548387096;-0.0081941743809369;0.660377358490566;1.0;3.2305;0.1229508196721311;0.1946721311475409;0.4469696969696969;-0.0556531927357937;0.5151515151515151;0.5102459016393442;0.0015770367744127;9.465663306356192e-05;0.8126;0.7950819672131147;0.4246575342465753;0.2254098360655737;True;False Negative
0;0;0.569665;0.0441400304414003;0.55;0.2857142857142857;1.75;3.9320999999999913;0.7142857142857143;0.043590559004978;-2.0;0.2303822937625754;;0.7662023016353725;0.3725490196078431;0.9223744292237442;-0.0130784708249496;695;0.625;0.3972602739726027;0.4225352112676056;0.942655935613682;-0.25;1;4.662179472795599;0.164748637189582;0.1050605059278612;0.75;0.25;3.5605;0.1689497716894977;0.0502283105022831;0.4054325955734406;-0.2117789431222267;0.5995975855130785;0.6103500761035008;0.0032834865253805;0.0;0.2282;1.046875;0.4110429447852761;0.1689497716894977;False;Correct
0;0;0.57160836;-0.1713395638629283;0.4806866952789699;0.2;2.5;4.382300000000214;0.7777777777777778;-0.1237737406470722;-1.5;;;-0.5856697819314641;0.2619047619047619;0.9158878504672896;;710;0.1818181818181818;0.3644859813084112;;;-0.75;1;0.8931899635829196;0.4953271028037383;-0.0679415214730586;0.5142857142857142;-0.5;4.1396;0.2803738317757009;0.1713395638629283;;0.6137977680081164;;0.4735202492211838;0.0007019151548776;0.0;0.8757;1.4833333333333334;0.0196078431372549;0.2803738317757009;False;Correct
1;0;0.5825173;0.0055147058823529;0.5414507772020726;0.3333333333333333;0.75;4.551800000000185;0.8;0.0045592066040126;-1.25;0.0;;-0.5027522935779817;0.1382978723404255;0.9246323529411764;-1.0;720;0.3333333333333333;0.1856617647058823;0.0;0.0;-0.25;1;1.434305628224776;0.3724770642201835;0.0041122538050433;0.7227722772277227;-0.75;4.9619;0.2941176470588235;0.1893382352941176;0.0;0.61584373304395;0.0;0.5514705882352942;0.0012236946457782;0.0;0.6003;0.6972477064220184;0.4150197628458498;0.3602941176470588;True;False Negative
0;0;0.57648814;-0.0588235294117647;0.6989966555183946;0.5;0.75;4.944800000000214;1.0;-0.0606956661406957;;0.2179261862917399;0.9993850811219904;-0.0460593654042988;0.5;0.9411764705882352;-0.0738137082601054;730;0.5714285714285714;0.6225490196078431;0.242530755711775;0.938488576449912;0.0;1;3.059976847366897;0.2231320368474923;-0.109486626159503;1.837837837837838;0.25;4.3545;0.1176470588235294;0.1764705882352941;0.3163444639718805;0.2798507462686567;0.5606326889279437;0.7352941176470589;0.0025101558623886;4.73182388151513e-05;0.3875;0.1941747572815534;0.2885906040268456;0.1715686274509804;False;Correct
0;0;0.55169886;-0.4019607843137255;0.2927756653992395;1.2222222222222223;1.75;6.556599999999889;1.1;-0.2689512436834617;;;;0.196078431372549;0.4133333333333333;0.9068627450980392;;740;1.0;0.0049019607843137;;;1.75;1;1.2055934309066525;0.3970588235294117;-0.1272912695269617;5.222222222222222;1.25;5.3877;0.6495098039215687;0.7769607843137255;;1.1847516608668145;;0.2990196078431372;0.0013635159149906;0.0001892863903085;0.6186;1.568181818181818;-0.494661921708185;0.696078431372549;False;Correct
0;0;0.5650847;-0.0290284360189573;0.4986922406277245;0.0909090909090909;0.5;6.783199999999852;0.6363636363636364;-0.0769861932148126;;-0.0841836734693877;2.999007092198582;0.9024038461538462;0.7472118959107806;0.9389810426540284;-0.211734693877551;745;0.3333333333333333;0.1889810426540284;0.2780612244897959;0.9311224489795918;-0.75;0;3.617537302104635;0.2754807692307692;-0.0795038666218551;0.6863636363636364;-0.75;2.2852;0.1552132701421801;0.3264218009478673;0.1326530612244898;0.1069379238393323;0.336734693877551;0.5367298578199052;0.0071711702561342;0.0;0.4829;1.0361842105263157;-0.1044776119402985;0.3767772511848341;False;Correct
1;0;0.53845274;-0.1136363636363636;0.4874274661508704;0.8571428571428571;2.0;7.839399999999841;0.2857142857142857;-0.5842560605335468;;0.2480957562568008;;0.73125374925015;0.12;0.9491978609625668;-0.0718171926006528;760;1.2;0.4371657754010695;0.4113166485310119;0.9510337323177368;0.75;1;3.854498279039848;0.1739652069586083;-0.2318886500848109;1.042857142857143;-0.5;1.7637;0.1791443850267379;0.1216577540106951;0.4232861806311208;0.1712051765974656;0.5810663764961915;0.5026737967914439;0.0064184614981747;0.0;1.2281;1.744186046511628;0.3551912568306011;0.1791443850267379;True;False Negative
0;0;0.55911726;-0.056875;0.4853503184713376;0.5833333333333334;2.5;2.210399999999936;0.5833333333333334;-0.536670799158646;;-0.0713501646542261;;0.6443647949024293;0.1162790697674418;0.945;-0.0153677277716794;140;0.5384615384615384;0.535625;0.579582875960483;0.9363336992316136;0.25;1;9.720143553319296;0.3839107925129431;-0.2577412856579419;1.4742547425474255;0.25;3.7734;0.069375;0.058125;0.2854006586169045;-0.3577023498694517;0.442371020856202;0.548125;0.0040375431567402;0.0;1.0106;1.6385542168674698;0.2545454545454545;0.069375;False;Correct
1;0;0.568681;-0.1231953801732435;0.4566145092460882;0.0833333333333333;0.25;2.1688999999996668;0.6153846153846154;-0.3033989432724397;;-0.131578947368421;0.9995761115297664;0.1327762302692665;0.7395833333333334;0.9076034648700674;-0.4210526315789473;170;0.25;0.3628488931665062;0.2105263157894737;0.8947368421052632;-0.75;0;3.1544949375498383;0.3259052924791086;-0.2054521126918683;0.7857142857142857;-0.75;3.4297;0.1559191530317613;0.2271414821944177;-0.0372670807453416;-0.0736049298185552;0.1842105263157894;0.5457170356111646;0.0015982793055919;0.0;0.6743;1.236842105263158;0.3229706390328152;0.3060635226179018;True;False Negative
0;0;0.5409021;-0.0290748898678414;0.4613297150610583;1.5;1.75;1.5277999999998428;1.0;-0.109709558756945;;;;0.4440528634361233;0.1578947368421052;0.9541850220264316;;420;1.0;0.1136563876651982;;;1.5;1;4.532285599499525;0.4916299559471365;-0.0595859188613325;0.2826855123674912;1.5;4.1689;0.0916299559471365;0.305726872246696;;-0.2312328049259793;;0.5180616740088105;0.0012522050106366;4.7128684874048587e-05;0.8494;1.2850467289719627;0.1666666666666666;0.4334801762114537;False;Correct
1;0;0.5702825;-0.1458625525946704;0.4288659793814433;1.2;0.75;2.1693999999997686;1.375;-0.324238609746263;;0.0352941176470588;;0.5150375939849624;0.3829787234042553;0.8948106591865358;-0.0352941176470588;460;0.8;0.3842917251051893;0.9294117647058824;0.8117647058823529;1.25;1;2.6812196115145364;0.4636591478696741;-0.1939128558389467;2.775;1.5;3.3418;0.2342215988779803;0.2861150070126227;0.4352941176470588;0.0600305610128792;0.4352941176470588;0.4726507713884993;0.0012433791132138;0.0003769672980868;0.7171;1.175824175824176;0.5965665236051502;0.2342215988779803;True;False Negative
0;0;0.57166886;-0.2574850299401197;0.6261682242990654;0.875;2.25;0.5752000000002226;1.0;-0.1019399486666376;-1.0;;;-0.7544910179640718;0.8260869565217391;0.940119760479042;;630;1.4;0.5269461077844312;;;0.75;1;0.4565393907598786;0.5748502994011976;-0.0796500582003074;7.2;1.0;3.6924;0.3173652694610778;0.2574850299401198;;0.3800836183960471;;0.5868263473053892;5.2619329738648135e-05;0.0;0.8014;0.0958904109589041;0.256198347107438;0.3173652694610778;False;Correct
1;0;0.5703351;-0.0148083623693379;0.4775;0.8;0.25;0.8076000000000931;1.1;-0.0268424227280245;;;;0.911149825783972;0.5321888412017167;0.9329268292682928;;635;;0.063588850174216;;;0.75;0;2.260139122478889;0.4259581881533101;-0.0237620631305741;1.0814814814814817;0.75;3.2441;0.3945993031358885;0.4189895470383275;;0.1462686567164179;;0.5165505226480837;0.0005040794796928;0.0003770028275212;0.5394;0.6484375;0.112375533428165;0.4677700348432055;True;False Negative
1;0;0.57817554;-0.1867219917012448;0.6187845303867403;0.1666666666666666;0.5;1.055699999999888;0.8181818181818182;-0.0786186261014258;;0.3457943925233644;;0.2011494252873563;;0.9543568464730292;0.2149532710280373;665;0.1111111111111111;0.6390041493775933;0.3831775700934579;0.9252336448598132;-0.5;1;0.9817191076984316;0.2327586206896551;-0.1094935620792741;0.803921568627451;-0.75;2.7168;0.2489626556016597;0.1825726141078838;0.5514018691588785;-0.1406649616368286;0.7663551401869159;0.7012448132780082;0.0001898535620708;0.0;0.4443;0.5555555555555556;0.3076923076923077;0.2489626556016597;True;False Negative
0;0;0.57764065;-0.0677419354838709;0.4977578475336323;0.8;2.5;-0.5551999999997861;0.5;-0.133942372978033;;-0.1732851985559566;;0.9219620958751392;0.1351351351351351;0.9290322580645162;-0.2382671480144404;720;0.8;0.4645161290322581;0.003610108303249;0.9314079422382672;0.75;1;1.9536685583310964;0.282051282051282;0.0764311214801016;0.9710982658959536;0.0;3.8223;0.0725806451612903;0.064516129032258;0.2671480144404332;0.8134328358208955;0.2851985559566787;0.5532258064516129;-0.0002444862160832;0.0;0.8723;0.8765432098765432;-0.1222222222222222;0.1564516129032258;False;Correct
0;0;0.56803364;-0.0259605399792315;0.5102880658436214;0.9230769230769232;1.75;0.4395000000004074;0.75;-0.0623207741819799;;-0.0737704918032786;;0.2654377880184332;0.238095238095238;0.9200415368639668;0.5;730;0.3333333333333333;0.5514018691588785;0.0901639344262295;0.9754098360655736;1.0;1;2.850131966329453;0.4525345622119816;-0.0391741159389007;0.5905511811023622;0.75;5.0547;0.0508826583592938;0.0321910695742471;0.0;0.386271870794078;0.9016393442622952;0.5763239875389408;0.000246588871214;0.0004242581375067;0.8118;1.3166666666666669;0.3935969868173258;0.0508826583592938;False;Correct
1;0;0.5630428;0.0015491866769945;0.5032608695652174;0.1111111111111111;1.25;2.033199999999852;0.95;0.0039455132230542;;0.2778390297684674;2.998304366256888;0.1228389444949954;0.2711864406779661;0.9450038729666924;-0.0242557883131201;780;0.6;0.1835786212238574;0.3461962513781698;0.9426681367144432;-0.75;0;5.573518753541282;0.2552320291173794;0.0040300840582815;0.6083916083916084;-1.25;2.6641;0.2478698683191324;0.3810999225406661;0.2657111356119074;-0.0559087919315939;0.6163175303197354;0.5507358636715725;0.0020905131113484;9.42240648261566e-05;0.4927;1.1458333333333333;0.256857855361596;0.3656080557707203;True;False Negative
0;1;0.59907526;-0.0716180371352785;0.5632411067193676;1.8;2.5;0.3540000000002692;0.5294117647058824;-0.1216910335160677;-1.5;-0.1386138613861386;;0.5812865497076023;1.6129032258064515;0.9429708222811672;-0.6237623762376238;830;1.2857142857142858;0.5742705570291777;-0.0198019801980198;0.900990099009901;1.75;1;1.529987093197646;0.3906432748538012;-0.0746963735782625;1.1896551724137931;0.0;3.4736;0.1246684350132626;0.0954907161803713;0.0792079207920792;0.0077081192189105;0.0891089108910891;0.6273209549071618;0.0001252555342544;0.0;0.9176;0.9910714285714286;0.3804713804713804;0.1246684350132626;True;False Positive
1;0;0.55236524;-0.1118110236220472;0.4926108374384236;0.7037037037037037;5.75;6.981899999999769;1.4782608695652173;-0.2422535219210765;;;;0.2598425196850393;0.3125;0.9354330708661416;;100;0.8636363636363636;0.4661417322834645;;;1.5;1;3.6128021255064793;0.5921259842519685;-0.1588191513254578;0.4009009009009009;3.5;12.087450000000048;0.2;0.2740157480314961;;0.9752935793808144;;0.5889763779527559;0.0036916841258107;0.0007040766035344;0.7514;1.0921985815602837;0.198019801980198;0.2346456692913386;True;False Negative
0;0;0.56508785;-0.033625730994152;0.5;1.4;2.0;1.1040000000002692;0.5;-0.0737209176706102;-3.75;;;0.7002923976608187;0.5161290322580645;0.8991228070175439;;355;1.0;0.1432748538011695;;;1.25;1;2.326110224371058;0.4502923976608187;-0.0433346565192865;0.56;1.0;3.9424;0.2236842105263158;0.4780701754385965;;0.475950218634376;;0.5292397660818714;0.0005285973614798;0.0001408153207068;0.8506;0.8;0.1602209944751381;0.4195906432748538;False;Correct
0;0;0.5637123;0.0341047503045067;0.5491803278688525;0.1666666666666666;0.5;1.5424999999995634;1.0;0.1120861811913534;-3.25;;;0.7442143727161997;0.8484848484848485;0.9269183922046283;;405;0.3333333333333333;0.2058465286236297;;;-0.5;1;1.7660659282673106;0.5066991473812423;0.0610488205258703;0.2938144329896907;0.75;1.0537;0.2411693057247259;0.3288672350791717;;0.31437125748503;;0.5785627283800243;0.0009200644837968;0.0003754106053496;1.0083;1.1044776119402986;0.172106824925816;0.3386114494518879;False;Correct
1;0;0.5587671;-0.2226277372262773;0.5029940119760479;0.5;0.75;1.7734000000000378;1.0;-0.1951308844067366;-3.0;;;0.0693430656934306;0.7096774193548387;0.937956204379562;;430;;0.4489051094890511;;;0.0;1;0.5463767002188934;0.6642335766423357;-0.1133106285017073;4.0;0.75;1.2988;0.3321167883211678;0.2372262773722627;;0.7279489904357067;;0.5583941605839416;0.0003353302292103;0.0006100565475492;0.8662;0.1797752808988764;0.5826086956521739;0.3321167883211678;True;False Negative
0;0;0.54501724;-0.0763701707097933;0.5099601593625498;1.4285714285714286;2.0;2.141599999999926;1.0;-0.9069948193742938;-2.5;0.2958677685950413;3.996998264621735;0.6765710382513661;0.7028571428571428;0.9146451033243486;0.0011019283746556;530;1.3333333333333333;0.3800539083557951;0.5520661157024793;0.91900826446281;1.5;1;14.049107672564752;0.1690573770491803;-0.3992156245720023;1.0378787878787878;1.0;2.248;0.1841868823000898;0.2174303683737646;0.4909090909090909;0.3596059113300492;0.6347107438016529;0.5768194070080862;0.0041689799798778;9.385705570416256e-05;1.1586;0.490625;0.2793522267206478;0.2731356693620844;False;Correct
1;0;0.53754574;-0.090983606557377;0.4432098765432098;1.2222222222222223;2.25;2.330100000000129;1.1;-0.295277538915535;-2.25;;;0.7147540983606557;0.4814814814814814;0.9360655737704918;;565;-0.0833333333333333;0.0614754098360655;;;1.25;0;4.534978501920746;0.4934426229508197;-0.1605175046838429;0.2738095238095238;0.75;4.7275;0.3040983606557377;0.5;;0.7950700821652972;;0.4762295081967213;0.0016644732848932;0.0005630102280191;0.8153;1.6431924882629108;0.0520361990950226;0.5057377049180328;True;False Negative
0;0;0.58688235;-0.1901408450704225;0.4114832535885167;;-1.5;0.539600000000064;0.3076923076923077;0.0346336278069695;-1.5;;;-1.056338028169014;0.0566037735849056;0.9366197183098592;;635;;0.0035211267605633;;;-1.25;1;1.1493196815238174;0.4084507042253521;-0.0650440796603631;1.162162162162162;-1.25;3.3252;0.4436619718309859;0.4507042253521127;;0.2344484750772538;;0.4049295774647887;8.297208615664083e-05;0.0;-0.2191;1.1428571428571428;-0.0697674418604651;0.5915492957746479;False;Correct
1;0;0.5543047;-0.0567484662576687;0.5017921146953405;0.3333333333333333;0.75;1.2548999999999069;0.3;-0.0595126888388148;-3.25;0.2389380530973451;;0.5038814396612562;0.4226190476190476;0.9539877300613496;-0.4601769911504424;650;0.375;0.2737730061349693;0.2566371681415929;0.9469026548672568;-0.25;0;3.615206956635957;0.4361326746647848;-0.1148576845524411;0.4336917562724014;-0.5;3.0498;0.2407975460122699;0.1625766871165644;0.3185840707964602;0.0619994833376388;0.3805309734513274;0.4976993865030675;0.0009438913200431;0.0;0.26;1.3669354838709675;0.1515151515151515;0.2806748466257668;True;False Negative
1;0;0.5703258;-0.0366471734892787;0.4845704753961635;0.4285714285714285;2.0;1.2157999999999447;-0.1;-0.2141823830908598;-3.25;-0.1703239289446186;;0.9290176036342986;0.0442477876106194;0.9126705653021444;-0.0428422152560083;735;-0.125;0.3957115009746588;0.4984326018808777;0.9383490073145244;0.0;1;8.036104364145745;0.3517887563884156;-0.1604862520424017;0.9537953795379538;-1.5;2.9297;0.124756335282651;0.1263157894736842;0.0491118077324973;-0.438877755511022;0.3709508881922675;0.4838206627680312;0.0021151171719596;0.0;0.6467;1.8401162790697676;0.2135416666666666;0.124756335282651;True;False Negative
1;0;0.5808852;-0.1322751322751322;0.5032258064516129;-1.0384615384615383;-6.25;-9.807600000000091;-0.6190476190476191;0.0261404141044408;-4.25;;;-2.031746031746032;0.3333333333333333;0.9312169312169312;;845;0.2222222222222222;0.3703703703703703;;;-7.5;1;0.7879699283201644;0.4761904761904761;0.0257225869548032;0.5423728813559322;-10.0;12.087450000000048;0.328042328042328;0.1322751322751322;;-0.8414239482200648;;0.5661375661375662;-0.0007344968035125;0.001409973210509;-0.5114;1.0333333333333334;0.1710526315789473;0.328042328042328;True;False Negative
1;0;0.5762366;-0.2824427480916031;0.4285714285714285;0.8;-0.25;0.3247000000001208;0.4285714285714285;-0.0906168724409639;-1.75;0.0;3.998109998109998;-0.8518518518518519;0.3529411764705882;0.9236641221374046;-1.0;170;0.6666666666666666;0.5343511450381679;0.0;0.75;0.5;1;0.4985607234470799;0.5333333333333333;-0.0554163848097871;2.111111111111111;0.25;2.6143;0.2977099236641221;0.3129770992366412;0.0;-0.0672268907563025;0.0;0.549618320610687;3.00799087572566e-05;0.0;0.7008;4.4;0.4588235294117647;0.2977099236641221;True;False Negative
1;0;0.5669621;-0.0077007700770077;0.5152777777777777;0.625;1.25;1.886700000000019;0.8888888888888888;-0.0308475810923821;-1.75;0.3094170403587444;0.9994331333553782;0.166077738515901;0.70625;0.9163916391639164;0.1345291479820627;290;0.5555555555555556;0.2288228822882288;0.7354260089686099;0.9147982062780268;0.25;0;4.649010965298614;0.3524734982332155;-0.0168344344790324;0.2080536912751678;1.25;2.957;0.2398239823982398;0.3817381738173817;0.5112107623318386;-0.0158831003811944;0.6995515695067265;0.5841584158415841;0.0014998610589383;0.0001417802878139;0.9442;0.6694560669456067;0.4285714285714285;0.363036303630363;True;False Negative
0;0;0.5812058;-0.274390243902439;0.4553571428571428;-0.1;1.75;-0.8051999999997861;-0.0625;-0.1089944155338809;-3.25;;;0.0365853658536585;0.5294117647058824;0.9146341463414634;;485;1.0;0.5548780487804879;;;-1.5;1;0.5690297841526216;0.4634146341463415;0.0735715767045541;0.48;-2.0;3.583;0.3109756097560975;0.274390243902439;;-0.1126726435667555;;0.5914634146341463;-8.999121382265613e-05;0.0003309457958064;0.6746;0.6271186440677966;0.2631578947368421;0.3109756097560975;False;Correct
0;0;0.58897495;0.0232273838630806;0.5023255813953489;0.8888888888888888;0.5;-0.2803000000003521;0.0666666666666666;0.0482628455440156;-2.75;0.3645833333333333;2.9987239472564866;0.6958424507658644;0.375;0.9180929095354524;0.1354166666666666;495;-0.1666666666666666;0.1919315403422982;0.375;0.9166666666666666;1.0;1;2.3140077445417577;0.4277899343544857;-0.0364128296000174;0.4872881355932203;-0.75;2.9746;0.1491442542787286;0.2872860635696821;0.6041666666666666;0.2529182879377432;0.7395833333333334;0.5623471882640587;-0.0001686258994524;9.453582907922102e-05;0.6658;1.3839285714285714;0.7018633540372671;0.3471882640586797;False;Correct
