Interaction;Value;Percentage_Contribution
bull_imbalance_high_1 <-> diffLowPrice_0_4;0.0000;0.0000
bull_imbalance_high_1 <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bull_imbalance_high_1 <-> atr;0.0000;0.0000
bull_imbalance_high_1 <-> perctBB;0.0000;0.0000
bull_imbalance_high_1 <-> diffPriceClose_VA6PPoc;0.0000;0.0000
naked_poc_dist_above <-> poc_diff_6P_21P;0.0000;0.0000
bull_imbalance_high_0 <-> bullish_imnbScore_score;0.0000;0.0000
bull_imbalance_high_0 <-> bearish_bid_score;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_asc_ask_bid_imbalance;0.0000;0.0000
bull_imbalance_high_0 <-> diffPriceClosePoc_0_1;0.0000;0.0000
naked_poc_dist_below <-> diffPriceClose_VA6PvaH;0.0000;0.0000
naked_poc_dist_below <-> diffPriceClose_VA6PPoc;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_absorption_score;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_market_context_score;0.0000;0.0000
bull_imbalance_high_0 <-> candleSizeTicks;0.0000;0.0000
bull_imbalance_high_0 <-> diffPriceClosePoc_0_0;0.0000;0.0000
bull_imbalance_high_0 <-> diffPriceClosePoc_0_4;0.0000;0.0000
naked_poc_dist_below <-> diffPriceClose_VA6PvaL;0.0000;0.0000
bull_imbalance_high_0 <-> diffPriceClosePoc_0_5;0.0000;0.0000
naked_poc_dist_below <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bull_imbalance_high_0 <-> diffHighPrice_0_3;0.0000;0.0000
bull_imbalance_high_0 <-> diffHighPrice_0_4;0.0000;0.0000
bull_imbalance_high_0 <-> diffHighPrice_0_5;0.0000;0.0000
bull_imbalance_high_0 <-> diffLowPrice_0_1;0.0000;0.0000
naked_poc_dist_below <-> diffLowPrice_0_4;0.0000;0.0000
bull_imbalance_low_3 <-> count_abv_tot_ratio;0.0000;0.0000
bull_imbalance_low_3 <-> count_blw_tot_ratio;0.0000;0.0000
bull_imbalance_high_0 <-> diffLowPrice_0_3;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
naked_poc_dist_below <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_imbalance_evolution;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_asc_ask_bid_delta_imbalance;0.0000;0.0000
naked_poc_dist_below <-> diffPriceClose_VA16PPoc;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_imbalance_evolution;0.0000;0.0000
naked_poc_dist_below <-> ratio_delta_vol_VA16P;0.0000;0.0000
bull_imbalance_low_3 <-> count_AbvBlw_asym_ratio;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_absorption_ratio;0.0000;0.0000
naked_poc_dist_below <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bull_imbalance_low_3 <-> absorption_intensity_repeat_bearish_vol;0.0000;0.0000
bull_imbalance_low_3 <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
naked_poc_dist_below <-> diffPriceClose_VA11PvaH;0.0000;0.0000
naked_poc_dist_below <-> diffPriceClose_VA11PPoc;0.0000;0.0000
bull_imbalance_low_3 <-> bullish_repeatAskBid_ratio;0.0000;0.0000
naked_poc_dist_below <-> diffLowPrice_0_3;0.0000;0.0000
bull_imbalance_high_0 <-> diffLowPrice_0_4;0.0000;0.0000
naked_poc_dist_above <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
naked_poc_dist_above <-> count_blw_tot_ratio;0.0000;0.0000
bull_imbalance_high_0 <-> poc_diff_ratio_6P_21P;0.0000;0.0000
bull_imbalance_high_0 <-> is_in_range_10_32;0.0000;0.0000
bull_imbalance_high_0 <-> is_in_range_5_23;0.0000;0.0000
bull_imbalance_high_0 <-> bearish_reversal_force;0.0000;0.0000
naked_poc_dist_above <-> count_abv_tot_ratio;0.0000;0.0000
naked_poc_dist_above <-> count_AbvBlw_asym_ratio;0.0000;0.0000
bull_imbalance_high_0 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
naked_poc_dist_above <-> bearish_absorption_intensity_repeat_count;0.0000;0.0000
bull_imbalance_high_0 <-> VolAbv_vol_ratio;0.0000;0.0000
bull_imbalance_high_0 <-> VolBlw_vol_ratio;0.0000;0.0000
bull_imbalance_high_0 <-> asymetrie_volume;0.0000;0.0000
naked_poc_dist_above <-> absorption_intensity_repeat_bearish_vol;0.0000;0.0000
bull_imbalance_high_0 <-> bearish_bid_ratio;0.0000;0.0000
bull_imbalance_high_0 <-> poc_diff_6P_16P;0.0000;0.0000
naked_poc_dist_below <-> diffLowPrice_0_2;0.0000;0.0000
naked_poc_dist_below <-> diffPriceClosePoc_0_3;0.0000;0.0000
naked_poc_dist_below <-> diffLowPrice_0_1;0.0000;0.0000
bull_imbalance_high_0 <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
naked_poc_dist_below <-> diffHighPrice_0_5;0.0000;0.0000
naked_poc_dist_below <-> diffHighPrice_0_2;0.0000;0.0000
naked_poc_dist_below <-> diffHighPrice_0_1;0.0000;0.0000
naked_poc_dist_below <-> diffPriceClosePoc_0_5;0.0000;0.0000
naked_poc_dist_below <-> diffPriceClosePoc_0_4;0.0000;0.0000
naked_poc_dist_below <-> diffPriceClosePoc_0_1;0.0000;0.0000
bull_imbalance_high_0 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
bull_imbalance_high_0 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
naked_poc_dist_below <-> diffPriceClosePoc_0_0;0.0000;0.0000
naked_poc_dist_below <-> candleSizeTicks;0.0000;0.0000
bull_imbalance_high_0 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
naked_poc_dist_below <-> deltaTimestampOpeningSection30min;0.0000;0.0000
bull_imbalance_high_0 <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
naked_poc_dist_below <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bear_imbalance_low_0 <-> bull_imbalance_low_1;0.0000;0.0000
imbalance_score_low <-> diffPriceClose_VA21PvaH;0.0000;0.0000
bear_imbalance_high_1 <-> is_in_range_5_23;0.0000;0.0000
bear_imbalance_high_2 <-> bearish_reversal_force;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_reversal_force;0.0000;0.0000
bear_imbalance_high_2 <-> bearish_ask_bid_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_ask_bid_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> ratioDeltaBlw;0.0000;0.0000
bearish_market_context_score <-> bearish_reversal_force;0.0000;0.0000
bear_imbalance_high_2 <-> diffVolCandle_0_1Ratio;0.0000;0.0000
bear_imbalance_high_2 <-> cumDiffVolDeltaRatio;0.0000;0.0000
bear_imbalance_high_2 <-> VolPocVolCandleRatio;0.0000;0.0000
bearish_market_context_score <-> is_in_range_5_23;0.0000;0.0000
bear_imbalance_high_2 <-> VolAbv_vol_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> VolBlw_vol_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> asymetrie_volume;0.0000;0.0000
bearish_market_context_score <-> is_in_range_10_32;0.0000;0.0000
bear_imbalance_high_2 <-> bearish_ask_ratio;0.0000;0.0000
bearish_market_context_score <-> range_strength_5_23;0.0000;0.0000
bearish_market_context_score <-> range_strength_10_32;0.0000;0.0000
bear_imbalance_high_2 <-> is_in_range_5_23;0.0000;0.0000
bear_imbalance_high_2 <-> is_in_range_10_32;0.0000;0.0000
bear_imbalance_high_2 <-> range_strength_5_23;0.0000;0.0000
bear_imbalance_high_2 <-> overlap_ratio_VA_6P_11P;0.0000;0.0000
bear_imbalance_high_2 <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bear_imbalance_high_2 <-> diffPriceClose_VA11PvaL;0.0000;0.0000
bear_imbalance_high_2 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bear_imbalance_high_2 <-> diffPriceClose_VA16PvaL;0.0000;0.0000
bear_imbalance_high_2 <-> perct_VA21P;0.0000;0.0000
bear_imbalance_high_2 <-> ratio_delta_vol_VA21P;0.0000;0.0000
bear_imbalance_high_2 <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bearish_market_context_score <-> ratioDeltaBlw;0.0000;0.0000
bear_imbalance_high_2 <-> range_strength_10_32;0.0000;0.0000
bear_imbalance_high_2 <-> overlap_ratio_VA_11P_21P;0.0000;0.0000
bear_imbalance_high_2 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
bear_imbalance_high_2 <-> poc_diff_6P_16P;0.0000;0.0000
bear_imbalance_high_2 <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bear_imbalance_high_2 <-> poc_diff_11P_21P;0.0000;0.0000
bearish_market_context_score <-> bullish_ask_bid_ratio;0.0000;0.0000
bearish_market_context_score <-> bullish_reversal_force;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_ask_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_bid_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> bearish_ask_score;0.0000;0.0000
bear_imbalance_high_2 <-> absorption_intensity_repeat_bearish_vol;0.0000;0.0000
bear_imbalance_high_2 <-> bearish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bearish_market_context_score <-> poc_diff_6P_11P;0.0000;0.0000
bearish_market_context_score <-> overlap_ratio_VA_6P_16P;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bear_imbalance_high_2 <-> bearish_absorption_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_absorption_ratio;0.0000;0.0000
bearish_market_context_score <-> diffPriceClose_VA21PvaL;0.0000;0.0000
bearish_market_context_score <-> poc_diff_6P_16P;0.0000;0.0000
bear_imbalance_high_2 <-> bearish_repeatAskBid_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> absorption_intensity_repeat_bullish_vol;0.0000;0.0000
bearish_market_context_score <-> diffPriceClose_VA21PvaH;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_repeatAskBid_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> count_AbvBlw_asym_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> count_blw_tot_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> count_abv_tot_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> bearish_imbalance_evolution;0.0000;0.0000
bear_imbalance_high_2 <-> bearish_asc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_imnbScore_score;0.0000;0.0000
bearish_market_context_score <-> poc_diff_11P_21P;0.0000;0.0000
bearish_market_context_score <-> poc_diff_ratio_6P_21P;0.0000;0.0000
bear_imbalance_high_2 <-> bear_imbalance_high_1;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_asc_dynamics;0.0000;0.0000
bear_imbalance_high_2 <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
bear_imbalance_high_2 <-> bearish_bid_abs_ratio_abv;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_bid_abs_ratio_blw;0.0000;0.0000
bear_imbalance_high_2 <-> bearish_asc_dsc_ratio;0.0000;0.0000
bearish_market_context_score <-> poc_diff_ratio_6P_16P;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_asc_dsc_ratio;0.0000;0.0000
bearish_market_context_score <-> pocDeltaPocVolRatio;0.0000;0.0000
bear_imbalance_high_2 <-> diffPriceClose_VA6PvaL;0.0000;0.0000
bear_imbalance_high_2 <-> diffPriceClose_VA6PPoc;0.0000;0.0000
bearish_market_context_score <-> bullish_ask_abs_ratio_blw;0.0000;0.0000
bearish_market_context_score <-> bearish_abs_diff_abv;0.0000;0.0000
bearish_market_context_score <-> bearish_bid_abs_ratio_abv;0.0000;0.0000
bearish_market_context_score <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
bearish_market_context_score <-> finished_auction_low;0.0000;0.0000
bear_imbalance_high_1 <-> bullish_imnbScore_score;0.0000;0.0000
bear_imbalance_high_1 <-> bearish_abs_diff_abv;0.0000;0.0000
bear_imbalance_high_1 <-> bullish_ask_abs_ratio_blw;0.0000;0.0000
bear_imbalance_high_1 <-> bull_imbalance_low_1;0.0000;0.0000
bear_imbalance_high_1 <-> bullish_bid_score;0.0000;0.0000
bear_imbalance_high_1 <-> bearish_asc_dynamics;0.0000;0.0000
bearish_market_context_score <-> bearish_asc_dsc_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> bullish_reversal_force;0.0000;0.0000
bear_imbalance_high_1 <-> bearish_ask_bid_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> bullish_ask_bid_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> ratioDeltaAbv;0.0000;0.0000
bearish_market_context_score <-> bullish_asc_dsc_ratio;0.0000;0.0000
bearish_market_context_score <-> bearish_asc_dynamics;0.0000;0.0000
bear_imbalance_high_1 <-> cumDiffVolDeltaRatio;0.0000;0.0000
bear_imbalance_high_1 <-> VolAbv_vol_ratio;0.0000;0.0000
bearish_market_context_score <-> bullish_bid_abs_ratio_blw;0.0000;0.0000
bear_imbalance_high_1 <-> VolBlw_vol_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> asymetrie_volume;0.0000;0.0000
bear_imbalance_high_1 <-> VolCandleMeanxRatio;0.0000;0.0000
bear_imbalance_high_1 <-> bearish_bid_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> bullish_ask_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> bullish_bid_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> bearish_bid_score;0.0000;0.0000
bear_imbalance_high_1 <-> bullish_abs_diff_blw;0.0000;0.0000
bear_imbalance_high_1 <-> bullish_asc_dsc_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> ratio_delta_vol_VA6P;0.0000;0.0000
bearish_market_context_score <-> bullish_ask_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> diffPriceClosePoc_0_0;0.0000;0.0000
bear_imbalance_high_2 <-> diffPriceClosePoc_0_1;0.0000;0.0000
bear_imbalance_high_2 <-> diffPriceClosePoc_0_2;0.0000;0.0000
bear_imbalance_high_2 <-> diffPriceClosePoc_0_3;0.0000;0.0000
bear_imbalance_high_2 <-> diffHighPrice_0_1;0.0000;0.0000
bear_imbalance_high_2 <-> diffHighPrice_0_2;0.0000;0.0000
bear_imbalance_high_2 <-> diffHighPrice_0_3;0.0000;0.0000
bear_imbalance_high_2 <-> diffHighPrice_0_5;0.0000;0.0000
bear_imbalance_high_2 <-> deltaTimestampOpeningSection30min;0.0000;0.0000
bear_imbalance_high_2 <-> diffLowPrice_0_1;0.0000;0.0000
bearish_market_context_score <-> bearish_bid_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> diffLowPrice_0_3;0.0000;0.0000
bearish_market_context_score <-> asymetrie_volume;0.0000;0.0000
bear_imbalance_high_2 <-> bandWidthBB;0.0000;0.0000
bear_imbalance_high_2 <-> perctBB;0.0000;0.0000
bear_imbalance_high_2 <-> perct_VA6P;0.0000;0.0000
bear_imbalance_high_2 <-> candleSizeTicks;0.0000;0.0000
bear_imbalance_high_2 <-> deltaTimestampOpeningSection1min;0.0000;0.0000
bear_imbalance_high_1 <-> bullish_asc_dynamics;0.0000;0.0000
bear_imbalance_high_1 <-> bearish_asc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_high_1 <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bearish_market_context_score <-> bear_imbalance_high_2;0.0000;0.0000
bearish_market_context_score <-> bear_imbalance_low_0;0.0000;0.0000
bear_imbalance_high_1 <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_high_1 <-> bullish_asc_ask_bid_delta_imbalance;0.0000;0.0000
bear_imbalance_high_1 <-> bullish_absorption_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> bearish_repeatAskBid_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> absorption_intensity_repeat_bullish_vol;0.0000;0.0000
bear_imbalance_high_1 <-> count_AbvBlw_asym_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> count_blw_tot_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> count_abv_tot_ratio;0.0000;0.0000
bear_imbalance_high_1 <-> vol_volatility_score;0.0000;0.0000
bearish_market_context_score <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_absorption_score;0.0000;0.0000
imbalance_score_low <-> deltaTimestampOpeningSection30min;0.0000;0.0000
bullish_absorption_score <-> bearish_bid_abs_ratio_abv;0.0000;0.0000
bullish_absorption_score <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
bullish_absorption_score <-> finished_auction_low;0.0000;0.0000
imbalance_score_low <-> deltaTimestampOpeningSection5min;0.0000;0.0000
imbalance_score_low <-> candleSizeTicks;0.0000;0.0000
bullish_absorption_score <-> bullish_abs_diff_blw;0.0000;0.0000
imbalance_score_low <-> diffPriceClosePoc_0_0;0.0000;0.0000
imbalance_score_low <-> diffPriceClosePoc_0_2;0.0000;0.0000
bullish_absorption_score <-> bear_imbalance_low_0;0.0000;0.0000
imbalance_score_low <-> diffPriceClosePoc_0_3;0.0000;0.0000
bullish_absorption_score <-> bullish_ask_abs_ratio_blw;0.0000;0.0000
bullish_absorption_score <-> bull_imbalance_low_1;0.0000;0.0000
bullish_absorption_score <-> bullish_dsc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_high_3 <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_high_3 <-> bearish_imbalance_evolution;0.0000;0.0000
bear_imbalance_high_3 <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bullish_absorption_score <-> absorption_intensity_repeat_bearish_vol;0.0000;0.0000
bear_imbalance_high_3 <-> bullish_dsc_ask_bid_delta_imbalance;0.0000;0.0000
bullish_absorption_score <-> bullish_absorption_ratio;0.0000;0.0000
bear_imbalance_high_3 <-> absorption_intensity_repeat_bearish_vol;0.0000;0.0000
bullish_absorption_score <-> bullish_asc_ask_bid_imbalance;0.0000;0.0000
bullish_absorption_score <-> bearish_asc_dynamics;0.0000;0.0000
bullish_absorption_score <-> bearish_imbalance_evolution;0.0000;0.0000
bullish_absorption_score <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_high_3 <-> bullish_absorption_intensity_repeat_count;0.0000;0.0000
bear_imbalance_high_3 <-> count_AbvBlw_asym_ratio;0.0000;0.0000
bullish_absorption_score <-> bullish_asc_dynamics;0.0000;0.0000
bear_imbalance_high_3 <-> count_blw_tot_ratio;0.0000;0.0000
bear_imbalance_high_3 <-> count_abv_tot_ratio;0.0000;0.0000
imbalance_score_low <-> diffPriceClosePoc_0_4;0.0000;0.0000
bullish_absorption_score <-> absorption_intensity_repeat_bullish_vol;0.0000;0.0000
bullish_absorption_score <-> VolAbv_vol_ratio;0.0000;0.0000
imbalance_score_low <-> diffPriceClose_VA11PPoc;0.0000;0.0000
bullish_absorption_score <-> bearish_ask_ratio;0.0000;0.0000
imbalance_score_low <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bullish_absorption_score <-> asymetrie_volume;0.0000;0.0000
imbalance_score_low <-> diffPriceClose_VA11PvaL;0.0000;0.0000
imbalance_score_low <-> perct_VA16P;0.0000;0.0000
bullish_absorption_score <-> VolBlw_vol_ratio;0.0000;0.0000
imbalance_score_low <-> diffPriceClose_VA16PvaH;0.0000;0.0000
imbalance_score_low <-> diffPriceClose_VA6PvaL;0.0000;0.0000
bullish_absorption_score <-> VolPocVolCandleRatio;0.0000;0.0000
bullish_absorption_score <-> ratioDeltaAbv;0.0000;0.0000
bullish_absorption_score <-> ratioDeltaBlw;0.0000;0.0000
bullish_absorption_score <-> bullish_ask_bid_ratio;0.0000;0.0000
imbalance_score_low <-> ratio_delta_vol_VA21P;0.0000;0.0000
bullish_absorption_score <-> bearish_ask_bid_ratio;0.0000;0.0000
imbalance_score_low <-> diffPriceClose_VA21PPoc;0.0000;0.0000
bullish_absorption_score <-> bearish_bid_ratio;0.0000;0.0000
imbalance_score_low <-> diffPriceClose_VA6PvaH;0.0000;0.0000
imbalance_score_low <-> diffPriceClosePoc_0_5;0.0000;0.0000
imbalance_score_low <-> diffLowPrice_0_3;0.0000;0.0000
bullish_absorption_score <-> bullish_imnbScore_score;0.0000;0.0000
imbalance_score_low <-> diffHighPrice_0_1;0.0000;0.0000
imbalance_score_low <-> diffHighPrice_0_2;0.0000;0.0000
imbalance_score_low <-> diffHighPrice_0_3;0.0000;0.0000
imbalance_score_low <-> diffHighPrice_0_4;0.0000;0.0000
bullish_absorption_score <-> bullish_ask_score;0.0000;0.0000
imbalance_score_low <-> diffLowPrice_0_2;0.0000;0.0000
bullish_absorption_score <-> bearish_imnbScore_score;0.0000;0.0000
bullish_absorption_score <-> bullish_bid_ratio;0.0000;0.0000
imbalance_score_low <-> diffLowPrice_0_4;0.0000;0.0000
imbalance_score_low <-> diffLowPrice_0_5;0.0000;0.0000
bullish_absorption_score <-> bearish_bid_score;0.0000;0.0000
imbalance_score_low <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
imbalance_score_low <-> atr;0.0000;0.0000
imbalance_score_low <-> perctBB;0.0000;0.0000
bullish_absorption_score <-> bearish_ask_score;0.0000;0.0000
bear_imbalance_high_3 <-> bearish_asc_dynamics;0.0000;0.0000
bear_imbalance_high_3 <-> bearish_asc_dsc_ratio;0.0000;0.0000
bear_imbalance_high_2 <-> bullish_market_context_score;0.0000;0.0000
bear_imbalance_high_3 <-> ratio_delta_vol_VA21P;0.0000;0.0000
bearish_market_context_score <-> diffLowPrice_0_5;0.0000;0.0000
bearish_market_context_score <-> diffLowPrice_0_4;0.0000;0.0000
bearish_market_context_score <-> diffLowPrice_0_2;0.0000;0.0000
bearish_market_context_score <-> diffLowPrice_0_1;0.0000;0.0000
bear_imbalance_high_3 <-> diffPriceClose_VA16PPoc;0.0000;0.0000
bear_imbalance_high_3 <-> diffPriceClose_VA16PvaH;0.0000;0.0000
bearish_market_context_score <-> diffHighPrice_0_5;0.0000;0.0000
bearish_market_context_score <-> diffHighPrice_0_3;0.0000;0.0000
bearish_market_context_score <-> diffPriceCloseVWAPbyIndex;0.0000;0.0000
bearish_market_context_score <-> diffHighPrice_0_2;0.0000;0.0000
bear_imbalance_high_3 <-> diffPriceClose_VA21PvaH;0.0000;0.0000
bearish_market_context_score <-> diffHighPrice_0_1;0.0000;0.0000
bearish_market_context_score <-> diffPriceClosePoc_0_5;0.0000;0.0000
bear_imbalance_high_3 <-> overlap_ratio_VA_6P_21P;0.0000;0.0000
bear_imbalance_high_3 <-> poc_diff_6P_11P;0.0000;0.0000
bear_imbalance_high_3 <-> poc_diff_ratio_6P_11P;0.0000;0.0000
bear_imbalance_high_3 <-> ratio_delta_vol_VA11P;0.0000;0.0000
bear_imbalance_high_3 <-> diffPriceClose_VA6PvaH;0.0000;0.0000
bear_imbalance_high_3 <-> poc_diff_6P_21P;0.0000;0.0000
bear_imbalance_high_3 <-> diffPriceClosePoc_0_5;0.0000;0.0000
bearish_market_context_score <-> diffPriceClose_VA11PvaH;0.0000;0.0000
bearish_market_context_score <-> diffPriceClose_VA11PPoc;0.0000;0.0000
bear_imbalance_high_3 <-> deltaTimestampOpeningSection5min;0.0000;0.0000
bear_imbalance_high_3 <-> candleSizeTicks;0.0000;0.0000
bear_imbalance_high_3 <-> diffPriceClosePoc_0_0;0.0000;0.0000
bear_imbalance_high_3 <-> diffPriceClosePoc_0_1;0.0000;0.0000
bear_imbalance_high_3 <-> diffHighPrice_0_1;0.0000;0.0000
bear_imbalance_high_3 <-> diffPriceClose_VA6PPoc;0.0000;0.0000
bear_imbalance_high_3 <-> diffHighPrice_0_2;0.0000;0.0000
bear_imbalance_high_3 <-> diffHighPrice_0_5;0.0000;0.0000
bear_imbalance_high_3 <-> diffLowPrice_0_1;0.0000;0.0000
bear_imbalance_high_3 <-> diffLowPrice_0_2;0.0000;0.0000
bearish_market_context_score <-> diffPriceClose_VA6PvaH;0.0000;0.0000
bearish_market_context_score <-> diffPriceClose_VA6PPoc;0.0000;0.0000
bearish_market_context_score <-> perctBB;0.0000;0.0000
bearish_market_context_score <-> diffPriceClosePoc_0_2;0.0000;0.0000
bear_imbalance_high_3 <-> poc_diff_ratio_11P_21P;0.0000;0.0000
bullish_absorption_score <-> bullish_absorption_intensity_repeat_count;0.0000;0.0000
bullish_absorption_score <-> count_abv_tot_ratio;0.0000;0.0000
bear_imbalance_high_3 <-> bearish_imnbScore_score;0.0000;0.0000
bear_imbalance_high_3 <-> bullish_bid_score;0.0000;0.0000
bullish_absorption_score <-> count_blw_tot_ratio;0.0000;0.0000
bullish_absorption_score <-> bullish_repeatAskBid_ratio;0.0000;0.0000
bear_imbalance_high_3 <-> bearish_ask_abs_ratio_abv;0.0000;0.0000
bear_imbalance_high_3 <-> bearish_bid_abs_ratio_abv;0.0000;0.0000
bear_imbalance_high_3 <-> bearish_abs_diff_abv;0.0000;0.0000
bear_imbalance_high_3 <-> bearish_ask_score;0.0000;0.0000
bear_imbalance_high_3 <-> bearish_bid_ratio;0.0000;0.0000
bearish_market_context_score <-> diffPriceClosePoc_0_1;0.0000;0.0000
bearish_market_context_score <-> candleSizeTicks;0.0000;0.0000
bearish_market_context_score <-> diffPriceClosePoc_0_0;0.0000;0.0000
bear_imbalance_high_3 <-> range_strength_5_23;0.0000;0.0000
bear_imbalance_high_3 <-> is_in_range_10_32;0.0000;0.0000
bear_imbalance_high_3 <-> is_in_range_5_23;0.0000;0.0000
bear_imbalance_high_3 <-> bearish_reversal_force;0.0000;0.0000
bear_imbalance_high_3 <-> bullish_reversal_force;0.0000;0.0000
bear_imbalance_high_3 <-> bullish_ask_bid_ratio;0.0000;0.0000
bear_imbalance_high_3 <-> ratioDeltaBlw;0.0000;0.0000
bear_imbalance_high_3 <-> asymetrie_volume;0.0000;0.0000
bear_imbalance_high_3 <-> ratioDeltaAbv;0.0000;0.0000
bear_imbalance_high_3 <-> diffVolDelta_0_1Ratio;0.0000;0.0000
bearish_market_context_score <-> deltaTimestampOpeningSection30min;0.0000;0.0000
bear_imbalance_high_3 <-> VolPocVolCandleRatio;0.0000;0.0000
bear_imbalance_high_3 <-> pocDeltaPocVolRatio;0.0000;0.0000
bear_imbalance_high_3 <-> VolAbv_vol_ratio;0.0000;0.0000
bear_imbalance_high_3 <-> VolBlw_vol_ratio;0.0000;0.0000
bearish_market_context_score <-> bearish_asc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_high_1 <-> is_in_range_10_32;0.0000;0.0000
bearish_combined_pressure <-> perct_VA16P;0.0000;0.0000
bearish_market_context_score <-> bearish_dsc_ask_bid_imbalance;0.0000;0.0000
bear_imbalance_low_1 <-> VolCandleMeanxRatio;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_ask_ratio;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_bid_ratio;0.0000;0.0000
bullish_market_context_score <-> absorption_intensity_repeat_bearish_vol;0.0000;0.0000
bear_imbalance_low_1 <-> bullish_bid_ratio;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_ask_score;0.0000;0.0000
bear_imbalance_low_1 <-> bearish_bid_score;0.0000;0.0000
bear_imbalance_low_1 <-> bullish_ask_score;0.0000;0.0000
